1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
SIDI EL KILANI,ABIOD,1P ,TUNISIA,AFRICA,PELAGIAN,35.3757,10.4453,OIL,2012,SECONDARY RECOVERY,MATURE,7,278,18127,ONSHORE,-328,163,2367,GAS DRIVE,112:TRANSPRESSIONAL ANTICLINE,5020,4692,6.5,659,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,BLOCK-BOUNDING FAULTNON-FRACTURED ZONE,1230,,,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA,TYPE III,FRACTURE,22,0.5,40,,0,0,,,1.1,,70000,60,126,,39,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,,,SIDETRACKING,4693
SILO,NIOBRARA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,DENVER,41.21,-104.37,OIL,2010,SECONDARY RECOVERY,MATURE,152,640,5261,ONSHORE,-5900,196.5313108,4406.130828,AQUIFER DRIVE,252:ORGANIC-RICH SHALE,7500,1600,0.6,,CRETACEOUS,14:FORESLOPE-BASIN,LAYER-CAKE,SHALENON-FRACTURED ZONE,290,0.4,13.72,CARBONATES,,,TYPE II,MICROPOROSITY,5,0.05,36.5,,0,0,765,,,,,57,,,,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/HYDRAULIC FRACTURING (MULTI-STAGE),,ROD PUMP,SLOTTED LINER,ACID WASH/FLOWING RATE CONTROL/RE-COMPLETION/SHUT-IN WELL REOPEN,
SIRRI,ILAM (SIRRI A),1P ,IRAN,MIDDLE EAST,RUB AL KHALI,25.64,55.205,OIL,2003,PRIMARY RECOVERY,,11,988,20000,OFFSHORE,210,197,3490,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,6335,6545,4.5,443,CRETACEOUS,14:FORESLOPE-BASIN,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,,,,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA,,MICROPOROSITY,10,0.5,33,1.05,0,0,375,,1.25,,,,2072,,7.6,,,,DRILLING,HORIZONTAL WELL/EXTENDED REACH WELL,,,,,,6585
SIRRI,MISHRIF (SIRRI C-E),1P ,IRAN,MIDDLE EAST,RUB AL KHALI,25.64,55.205,OIL,1998,SECONDARY RECOVERY,,56,0,,OFFSHORE,210,196.7282156,4415.36034,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,7516,7726,2,492,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,,1,,CARBONATES,PACKSTONE/GRAINSTONE,RUDIST,,INTERPARTICLE,20,15,31,,0,0,,,,,,,2700,,43,,CONTINUOUS WATER INJECTION,,,,,,,,,
SITIO GRANDE,UNNAMED,1P ,MEXICO,LATIN AMERICA,CHIAPAS-TABASCO,17.7833,-93.1167,OIL,2006,SECONDARY RECOVERY,SECONDARY MATURE,29,193,93236,ONSHORE,-138,259,6301,AQUIFER DRIVE,112:TRANSPRESSIONAL ANTICLINE,12280,12140,15,1575,CRETACEOUS,14:FORESLOPE-BASIN,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,1300,,124.97,CARBONATES,BRECCIA,,TYPE II,VUGGY/CAVERNOUS,8,200,34,8.3,0,3.52,1811,,2.16,4523,150000,14,1153,19,32.1,,CONTINUOUS WATER INJECTION,MISCIBLE,ARTIFICIAL LIFT,,,,GAS LIFT,,,13238
SKJOLD,CHALK GROUP,1P ,DENMARK,EUROPE,NORTH SEA CENTRAL,55.5389,4.9148,OIL,2012,SECONDARY RECOVERY,DECLINE,24,22,47132,OFFSHORE,130,189,3565,CAPILLARY IMBIBITION,1153:DIAPIRIC PIERCEMENT ANTICLINE,4530,4660,10,1804,PALEOGENE/CRETACEOUS,14:FORESLOPE-BASIN,LAYER-CAKE, NON-FRACTURED ZONE,470,,,CARBONATES,WACKESTONE,COCCOLITH,TYPE III,MICROPOROSITY,21,1,30.2,0.6,0,0.01,520,,1.26,3065,135000,,755,27,44,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),MODIFICATION IN INJECTION PATTERN,GAS LIFT,,WATER PLUGGING,5243
SLAUGHTER,SAN ANDRES,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,33.4701,-102.6771,OIL,2011,ENHANCED OIL RECOVERY,SECONDARY DECLINE,3067,2.5,128307,ONSHORE,-4000,108,1710,GAS DRIVE,2111:LATERAL FACIES CHANGE,5100,1100,0.5,400,PERMIAN,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATE/EVAPORITELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,225,,18.29,CARBONATES,MUDSTONE/WACKESTONE,ALGAE/BRYOZOAN/ECHINOID/FORAMINIFERA/FUSULINID/MOLLUSCS/OSTRACOD/SPONGE,,INTERCRYSTALLINE,12,2,30,2.27,0,0,480,,1.23,1710,,18,2800,14,52.9,,CONTINUOUS WATER INJECTION/GAS RECYCLING,CHEMICAL/MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/ACID FRACTURING,MODIFICATION IN INJECTION PATTERN,,,PROFILE MODIFICATION/RE-COMPLETION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING,1250
SNIPE LAKE,SWAN HILLS (BEAVERHILL LAKE POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,55.1655,-116.7022,OIL,2007,SECONDARY RECOVERY,MATURE,129,80,8643,ONSHORE,-2600,190,3800,GAS DRIVE,2121:ORGANIC BUILDUP,8500,5900,0.5,150,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,SHALE/TIGHT CARBONATELATERAL FACIES CHANGE,185,0.5,10.42,CARBONATES,FLOATSTONE/BOUNDSTONE/FRAMESTONE,STROMATOPOROID,,INTERPARTICLE/INTRASKELETAL,6.8,54,37,0.02,0,0,292,,1.2,1307,,27,231.6,12,30,,CONTINUOUS WATER INJECTION,,DRILLING/WATER INJECTION OPTIMIZATION,INFILL WELL,,MODIFICATION IN INJECTION PATTERN,,,,6030
SOUTH COWDEN,GRAYBURG,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,31.749,-102.443,OIL,2011,ENHANCED OIL RECOVERY,MATURE,903,20,13109,ONSHORE,-3000,119,1760,GAS DRIVE,2111:LATERAL FACIES CHANGE,4100,1100,2,750,PERMIAN,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL DIAGENETIC CHANGE,400,,,CARBONATES,PACKSTONE/GRAINSTONE,OOLITE/PELOID,,INTERPARTICLE,8.8,15,34.5,2.1,0,4.8,380,,1.01,325,72000,26,738,7,26.6,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,ROD PUMP/ESP,,ACID WASH/ADDITIONAL PERFORATION/PROFILE MODIFICATION/RE-COMPLETION/SELECTIVE PERFORATION/SHUT-IN WELL REOPEN/SIDETRACKING,
SOUTH COWDEN,GRAYBURG (SCU),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,31.749,-102.443,OIL,2011,ENHANCED OIL RECOVERY,SECONDARY MATURE,59,20,4882,ONSHORE,-3000,119,1760,GAS DRIVE,2111:LATERAL FACIES CHANGE,,,2,,PERMIAN,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL DIAGENETIC CHANGE,400,,27.43,CARBONATES,PACKSTONE/GRAINSTONE,OOLITE/PELOID,,INTERPARTICLE,11,4,34.5,2.1,0,4.8,217,,1.11,325,72000,26,175,7.3,26.9,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION,,ROD PUMP/ESP,,ACID WASH/ADDITIONAL PERFORATION/PROFILE MODIFICATION/RE-COMPLETION/SELECTIVE PERFORATION/SHUT-IN WELL REOPEN/SIDETRACKING,
SOUTH KHYLCHUYU,UNNAMED,3P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,TIMAN-PECHORA,68.4167,55.5,OIL,2009,DEVELOPING,DEVELOPING,,0,,ONSHORE,-144,190.1565202,3450,GAS DRIVE,113:INVERSION ANTICLINE,6982,6838,5,446,PERMIAN,13:ORGANIC BUILDUP,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,340,0.63,34.14,CARBONATES,GRAINSTONE/BOUNDSTONE,ALGAE/FORAMINIFERA,,INTERPARTICLE/MOLDIC,17,115,35,1,4,2,550,,1.22,2900,,15,1584,,35,,CONTINUOUS WATER INJECTION,,,,,,,,,
SOUTH SWAN HILLS,SWAN HILLS,1P ,CANADA,NORTH AMERICA,WESTERN CANADA,54.87,-115.4018,OIL,2009,ENHANCED OIL RECOVERY,MATURE,200,120,62264,ONSHORE,-3341,225,3316,GAS DRIVE,2121:ORGANIC BUILDUP,8171,4830,0.5,235,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,SHALELATERAL DIAGENETIC CHANGE,400,,22.4,CARBONATES,FLOATSTONE/RUDSTONE/BOUNDSTONE,STROMATOPOROID,,INTERPARTICLE/INTRASKELETAL,8.2,48.8,42,0.39,0,0,750,,1.41,2129,42000,15,955,16.3,42.3,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,ROD PUMP/ESP,,ACID WASH/COILED TUBING TREATMENT/PROFILE MODIFICATION/RE-COMPLETION,
SREDNEBOTUOBIN,OSA,3P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN EASTERN,61.2339,111.7308,OIL,2004,DEVELOPMENT PENDING,DEVELOPING,,3700,,ONSHORE,-1099,50,2150,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,4740,3640,0.5,115,CAMBRIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/TIGHT CARBONATELATERAL FACIES CHANGE,200,0.5,6.71,CARBONATES,,,,INTERPARTICLE,,15,29.5,15,16,6,340,11,,1580,375000,23,320,,10,,,,,,,,,,,
STAROGROZNY,UNNAMED,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,TEREK-CASPIAN,43.62,45.25,OIL,2001,DEPLETED,MATURE,,36,85000,ONSHORE,-886,269.7552575,9500,GAS DRIVE,1111:THRUST ANTICLINE,13450,12560,35,,PALEOGENE/CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE, NON-FRACTURED ZONE,1200,,271.28,CARBONATES,MUDSTONE/WACKESTONE,,TYPE I,FRACTURE,7,,40,0.9,10,0,2250,,,,110000,23,379,,66,,CONTINUOUS WATER INJECTION/GAS INJECTION,THERMAL,STIMULATION,,ACIDIZATION,,,,,
SUBBA,YAMAMA,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,30.2069,46.92,OIL,2006,DEVELOPMENT PENDING,,12,0,,ONSHORE,-100,104.2322184,79.79742541,,1151:SALT-DIAPIR ANTICLINE,,,0.7,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,,SHALENONE,900,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/RUDIST/PELOID,,INTERPARTICLE,,,31,,0,0,600,,,,,,358,,30,,,,,,,,,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (BEAR ISLAND FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010,PRIMARY RECOVERY,MATURE,15,0,2907,ONSHORE,-32,246.1513029,6731.967666,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532,11500,1,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,12,,26,3,0,0,80,,,,,,43,34.8,34.8,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT,HORIZONTAL WELL,ACIDIZATION,,ROD PUMP,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (CORKSCREW FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010,PRIMARY RECOVERY,MATURE,,128,475,ONSHORE,-32,246.1513029,6731.967666,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532,11500,1,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,7,,26,3,0,0,0,,,,,,,,,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,ROD PUMP,,SIDETRACKING,
SUNNILAND TREND,SUNNILAND LIMESTONE (LAKE TRAFFORD FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010,PRIMARY RECOVERY,MATURE,,0,71,ONSHORE,-32,246.1513029,6731.967666,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532,11500,1,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,MOLDIC/VUGGY,8,,26,3,0,0,0,,,,,,8,3.9,3.9,,,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (LEHIGH PARK FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010,PRIMARY RECOVERY,MATURE,,0,2263,ONSHORE,-32,246.1513029,6731.967666,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532,11500,1,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,18,,28,3,0,0,100,,,,,,,,,,,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (MID-FELDA FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,1999,ABANDONED,MATURE,59,0,447,ONSHORE,-32,246.1513029,6731.967666,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532,11500,1,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,12,,26,3,0,0,10,,,,,,5.1,29.4,29.4,,,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (RACCOON POINT FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010,PRIMARY RECOVERY,MATURE,15,138,4209,ONSHORE,-32,246.1513029,6731.967666,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532,11500,1,68,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,14,,23,3,0,0,120,,,,,,42,50,50,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT,HORIZONTAL WELL,ACIDIZATION,,ROD PUMP/ESP,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (SUNNILAND FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010,PRIMARY RECOVERY,MATURE,20,160,,ONSHORE,-32,200,6731.967666,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532,11500,1,55,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,15,65,26,,0,0,100,,,,,,38,50,50,,,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (SUNOCO FELDA FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,1993,ABANDONED,MATURE,25,160,,ONSHORE,-32,195,5166,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11442,11410,1,34,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60,,3.96,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,15,60,25,3,0,0,85,,1.1,300,,50,34,34.1,34.1,,CONTINUOUS WATER INJECTION,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP/ESP,,,11421
SUNNILAND TREND,SUNNILAND LIMESTONE (WEST FELDA FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010,PRIMARY RECOVERY,MATURE,18,160,9238,ONSHORE,-32,195,5166,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11544,11512,1,68,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60,0.57,5.18,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,15,90,26,3,0,0,80,,1.12,,,35,126,38.1,38.1,,,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP,,,11400
SWAN HILLS,SWAN HILLS,1P ,CANADA,NORTH AMERICA,WESTERN CANADA,54.8702,-115.4018,OIL,2009,SECONDARY RECOVERY,MATURE,873,100,128864,ONSHORE,-3035,219,3300,GAS DRIVE,2121:ORGANIC BUILDUP,7635,4600,0.5,375,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,305,0.47,26.52,CARBONATES,FLOATSTONE/RUDSTONE/BOUNDSTONE,STROMATOPOROID,,INTERPARTICLE,7.8,20,41,0.4,0,0,561,,1.35,1820,42000,16,2883,14.6,32.6,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,MODIFICATION IN INJECTION PATTERN,ROD PUMP/ESP,,RE-COMPLETION,4741
TABLELAND,WINNIPEGOSIS,1P ,CANADA,NORTH AMERICA,WILLISTON,49.125,-103.1106,OIL,2008,SECONDARY RECOVERY,MATURE,5,40,642,ONSHORE,-1870.08,212,3997,GAS DRIVE,2121:ORGANIC BUILDUP,8450,6580,0.5,148,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE, NONE,96,0.64,18.9,CARBONATES,GRAINSTONE/BOUNDSTONE/FRAMESTONE,ALGAE/PELOID,,INTERPARTICLE,12.2,,36,0.42,0,0,646,,1.41,2930,,18.4,7.6,16,20,,CONTINUOUS WATER INJECTION,,,,,,,,,6602
TAHE,YINGSHAN-YIJIANFANG-LIANGLITAGE,1P ,CHINA,ASIA-PACIFIC,TARIM,41.4557,83.9453,OIL,2009,SECONDARY RECOVERY,DEVELOPING,419,0,118119,ONSHORE,-3080,284,9137,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,19324.15,16240.16,6.5,2460.63,ORDOVICIAN,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE/LABYRINTH,BLOCK-BOUNDING FAULTLATERAL DIAGENETIC CHANGE/NON-FRACTURED ZONE,1843.83,,,CARBONATES,,,TYPE II,,1,0.1,16,4176,5.2,4.4,,,1.1,2538,219467,32,2994,,17.1,,CONTINUOUS WATER INJECTION/CYCLIC WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/ACID FRACTURING,,ROD PUMP/ESP/GAS LIFT,SLOTTED LINER/SAND SCREEN,HIGH GOR WELL SHUT-IN/H2S CONTROL/INDIVIDUAL WELL WATER HUFF-N-PUFF/PROFILE MODIFICATION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING/WATER CONING CONTROL/WATER PLUGGING,17093.18
TANGENT,WABAMUM,1P ,CANADA,NORTH AMERICA,WESTERN CANADA,55.9397,-117.5984,OIL,2009,PRIMARY RECOVERY,MATURE,58,0,3023,ONSHORE,-1875,134,2282,GAS DRIVE,241:DOLOMITIZATION-DISSOLUTION,5660,3785,0.5,,DEVONIAN,11:LOW-ENERGY CARBONATE MUD,TANK LIKE, LATERAL DIAGENETIC CHANGE/NON-FRACTURED ZONE,730,,30.48,CARBONATES,WACKESTONE/PACKSTONE,CRINOID/PELOID,TYPE II,INTERCRYSTALLINE,4,0.3,38,,0,0,371,,1.2,,,27,99,12,12,,,,OTHER RESERVOIR MANAGEMENT,,,,,,SELECTIVE PERFORATION/STEP-OUT DEVELOPMENT DRILLING,3779
TANGENT,WABAMUM (D-1 WW POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,55.9397,-117.5984,OIL,2009,PRIMARY RECOVERY,MATURE,2,19,297,ONSHORE,-1875,176.8408378,2521,GAS DRIVE,241:DOLOMITIZATION-DISSOLUTION,5900,4100,0.5,,DEVONIAN,11:LOW-ENERGY CARBONATE MUD,TANK LIKE, LATERAL DIAGENETIC CHANGE/NON-FRACTURED ZONE,730,,30.48,CARBONATES,WACKESTONE/PACKSTONE,CRINOID/PELOID,TYPE II,INTERCRYSTALLINE,5,0.3,36,,0,0,348,,1.2,,,26,2.3,18.3,18.3,,,,OTHER RESERVOIR MANAGEMENT,,,,,,SELECTIVE PERFORATION,
TENGIZ,NUMEROUS,1P ,KAZAKHSTAN,FORMER SOVIET UNION,CASPIAN NORTH,46.0619,53.3767,OIL,2008,DEVELOPING,DEVELOPING,,0,550000,ONSHORE,75,220,11600,GAS DRIVE,2121:ORGANIC BUILDUP,12885,12960,,4800,CARBONIFEROUS,13:ORGANIC BUILDUP,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,11500,,,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE/FORAMINIFERA,TYPE IV,MOLDIC/VUGGY,6.3,10,47,0.27,5.8,19,2150,,2.1,3625,,30,19543,,46,,GAS RECYCLING,,STIMULATION,,ACID FRACTURING,,,,,13000
TIN CUP MESA,PARADOX (UPPER ISMAY),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PARADOX,37.4211,-109.1333,OIL,2009,SECONDARY RECOVERY,MATURE,8,80,946,ONSHORE,-5100,130,2116,GAS DRIVE,2121:ORGANIC BUILDUP,5430,330,5,112,CARBONIFEROUS,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL FACIES CHANGE,115,0.43,15.24,CARBONATES,GRAINSTONE/BAFFLESTONE,PHYLLOID ALGAE,,SHELTER,11,2.8,40,0.56,0,0.94,746,,1.41,,175000,31,4.6,,52,,CONTINUOUS WATER INJECTION,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP,,,310
