Avg_CCS1_WHCO2InjPs_psi,Avg_PLT_CO2VentRate_TPH,Avg_CCS1_WHCO2InjTp_F,Avg_CCS1_ANPs_psi,Avg_CCS1_DH6325Ps_psi,Avg_CCS1_DH6325Tp_F,inj_diff 
1344.526346,0.225,98.65555509,611.2947556,3267.645296,132.3583969,-0.086457825
1345.19149,0.183333333,98.73062897,603.7967997,3269.642922,132.4221485,0.071527608
1346.561733,0.116666667,98.96939901,606.8459361,3270.114952,132.4417425,-0.119097137
1345.024338,0.123966942,98.71757091,600.6849708,3271.403072,132.4950365,-0.039985038
1344.655374,0.1,98.56217168,585.6898392,3270.687703,132.5069753,0.05769299
1344.625234,0.191666667,98.59073391,572.9627375,3269.434961,132.4802443,-0.019791158
1344.480143,0.100840336,98.53673624,562.9192264,3267.799573,132.4362928,0.049743789
1345.704011,0.115702479,98.5508653,555.4732908,3267.276845,132.4069597,0.045962606
1348.423268,0.1,98.81742128,552.638592,3267.824795,132.4083842,0.031029419
1349.172824,0.108333333,98.93753808,564.4779994,3269.036359,132.4406673,-0.033679835
1341.587469,0.158333333,98.13480377,554.0712911,3271.506346,132.5258461,0.082985433
1331.942114,0.25,96.25211328,501.0386106,3269.523777,132.5135909,0.162500254
1328.357765,0.125,96.37296295,614.2200231,3264.222829,132.208073,0.022916794
1329.772682,0.183333333,96.794472,582.2856135,3264.694019,131.8366722,0.03645846
1316.240491,0.25,96.68131002,582.7522024,3254.109159,131.5962608,-3.547917223
1171.112162,0.65,90.17667452,549.7587471,3120.609056,130.3190749,-39.72777781
1255.682151,0.783333333,94.38077545,551.2533819,3212.715841,130.0849384,30.12708313
1229.259224,7.327731092,96.94030653,600.5366365,3153.94133,129.7563634,-13.31475825
1166.157893,16.58333333,90.0682759,545.3223208,3113.350712,128.9000184,-9.931769372
1219.656958,1.608333333,92.66837349,599.343866,3186.624015,129.1142277,17.2656248
1305.150361,0.433333333,101.8968879,662.7337133,3198.893046,129.4495583,12.01423624
1347.013453,0.083333333,99.0389775,636.3154297,3264.20917,130.8006498,7.118056615
1339.755608,0.066666667,97.73526764,564.9012095,3271.048515,131.9423758,0.04861056
1337.422442,0.1,97.60929108,551.3999517,3273.925787,132.2854725,-0.077778117
1335.873596,0.125,97.66568762,609.1952423,3272.053823,132.2920881,-0.053819529
1336.633322,0.116666667,97.66349023,595.5701192,3268.15363,132.2169146,-0.027430725
1337.913875,0.141666667,97.80081838,589.2076116,3265.244279,132.1493992,0.04375089
1336.787269,0.066666667,97.65103995,583.8380692,3263.422546,132.0966283,-0.022916921
1335.546238,0.141666667,97.51371053,570.7310989,3262.501182,132.0519386,-0.034375636
1335.580871,0.041666667,97.40311495,558.9061579,3260.753215,131.9783736,0.151389058
1336.62338,0.05,97.63272839,554.1125575,3259.3788,131.9071265,-0.035416285
1335.312751,0.108333333,97.55509199,553.5696309,3260.606378,131.8692866,0.081944148
1330.676253,0.125,96.49527747,528.0720988,3261.900848,131.8443501,-0.035068385
1336.543917,0.066666667,98.0798715,515.2107958,3263.641079,131.6800883,-0.09687589
1343.275297,0.041666667,99.00272331,567.7748698,3266.162752,131.6767401,-0.154513931
1343.672425,0.033333333,98.50723629,591.7860499,3273.611646,131.949125,0.035069529
1341.274831,0.058333333,98.06559092,589.8021474,3272.647233,132.1666349,0.052430089
1339.447878,0.058333333,97.58988196,569.4862696,3272.145201,132.2450385,0.1222229
1341.503161,0.016666667,97.98868618,562.331017,3269.826801,132.1940116,0.179861577
1344.734619,0.05,98.20218856,570.1799174,3269.768514,132.1843974,0.018401845
1346.82476,0.016666667,98.04508375,577.163829,3271.965255,132.2456673,0.030902863
1349.396265,0.0,98.16226883,582.7356669,3274.241258,132.3171675,0.098263168
1349.465792,0.016666667,97.93814894,586.253421,3276.612103,132.3852575,-0.021179708
1347.991386,0.033333333,97.39432691,574.9156662,3277.101168,132.4314674,-0.086458206
1351.203155,0.05,97.66275813,564.626651,3274.983724,132.4066326,0.114930344
1356.951611,0.025,98.33548737,583.6502045,3274.34224,132.3891265,-0.038889058
1360.605477,0.016666667,98.50138003,600.1200846,3278.283325,132.5009973,-0.211457698
1368.706951,0.025,99.30448271,617.5416641,3283.384485,132.6422522,-0.017361705
1376.475754,0.016666667,99.78312187,643.8670436,3289.800087,132.8400826,-0.013888041
1375.09088,0.05,99.47440376,647.0999079,3287.110997,133.0889545,-0.33923645
1371.85417,0.033333333,99.11222076,629.1354065,3282.812846,133.253604,-0.048611832
1370.638173,0.025,98.83060455,603.8195165,3280.053298,133.2998322,0.087500127
1371.511752,0.041666667,99.19681511,592.921461,3276.931663,133.2433812,-0.012846629
1369.034611,0.075,98.88297253,585.1365804,3275.6758,133.2165911,-0.012848155
1366.641756,0.066666667,98.6819224,566.1728892,3273.644006,133.1841226,0.040625509
1365.058347,0.066666667,98.57608554,549.1187729,3269.925427,133.1048322,0.022569275
1362.238475,0.133333333,98.31864166,553.5696538,3267.194759,133.0178583,-0.029860306
1358.897685,0.075,97.96561368,614.9012797,3265.912077,132.948391,-0.060417302
1357.234567,0.0,97.96341635,584.083728,3260.671252,132.8084195,0.140278371
1356.479978,0.075,98.05277494,573.8978851,3258.236322,132.692607,0.009721883
1357.179884,0.033333333,97.79495913,566.4784286,3256.546637,132.6289041,0.018054581
1358.222566,0.016666667,98.22525946,567.3826314,3256.739258,132.5744961,0.058334351
1357.254497,0.0,97.91800518,565.788917,3262.925537,132.5767637,0.003125
1356.112673,0.058333333,97.79825776,560.7785833,3263.602327,132.5649127,-0.062153371
1358.575015,0.041666667,98.03885829,551.8107585,3262.656217,132.5208608,0.223611196
1362.7647,0.016666667,98.63028736,567.5457214,3263.970361,132.5211196,-0.028819021
1360.108764,0.025,98.1373682,580.5081762,3268.837236,132.6026833,-0.020486196
1359.632315,0.016666667,98.08170331,559.8970662,3270.495076,132.655417,-0.02361145
1362.164037,0.033333333,98.60465101,569.6682847,3269.300035,132.6310005,-0.074652354
1361.513705,0.025,98.60831451,580.8859604,3271.172835,132.6722258,0.025346629
1358.138111,0.05,98.04032167,571.6683558,3273.554773,132.7418215,-0.031596883
1355.864477,0.05,97.93448639,564.4841914,3271.134804,132.6965622,-0.038888423
1354.335494,0.083333333,98.33145917,620.8116826,3267.856628,132.5797681,-0.168056107
1350.180426,0.108333333,97.50455602,596.5300776,3269.783986,132.480378,0.031945165
1349.833086,0.091666667,97.87259541,573.5510788,3269.858046,132.3355991,0.020485051
1351.183197,0.05,97.97513529,572.5952779,3270.019385,132.2077918,-0.03124911
1352.876097,0.041666667,98.18717397,573.1113607,3270.654305,132.157055,-8.9e-07
1353.714933,0.025,98.15787792,578.0783442,3271.407524,132.1657819,0.008334096
1353.446919,0.033333333,98.03739033,619.3335648,3273.308675,132.214299,0.010415777
1351.94771,0.05,97.91177794,606.6849147,3273.033911,132.2121415,0.0565979
1349.396249,0.116666667,97.77042338,590.0085912,3271.884841,132.1874096,-0.035069784
1350.448597,0.075,97.70377426,572.3805745,3271.605554,132.1269099,0.123958079
1354.965936,0.083333333,98.60282008,583.427242,3272.078855,132.0543755,-0.02326266
1357.423259,0.066666667,98.33365631,600.1840795,3275.713092,132.1391579,0.101041794
1359.90547,0.016666667,98.60099023,606.1584946,3279.509454,132.2584792,-0.011459223
1361.46409,0.025,98.76322365,617.2650218,3284.039579,132.3714369,0.000347137
1360.843458,0.033333333,98.70719217,620.0726166,3289.271517,132.5068448,-0.063193893
1360.451271,0.025,98.67496599,611.5032466,3293.704083,132.6127542,0.057638677
1361.71236,0.033333333,99.11734772,614.7278697,3294.938951,132.6475165,-0.076389567
1363.027747,0.041666667,99.05509186,618.2084691,3298.643306,132.7273265,0.073264313
1362.213681,0.041666667,98.94449584,619.6019374,3302.233191,132.8237853,-0.025347265
1360.238,0.025,98.54349403,605.9747615,3304.419592,132.8857942,-0.030555216
1357.989156,0.016666667,98.2714028,593.7038915,3303.829751,132.867005,0.059722392
1356.564381,0.05,98.18387807,574.6906545,3300.945758,132.8146684,-0.152083333
1357.90996,0.033333333,98.63980891,573.125828,3297.166964,132.7290974,-0.098958079
1357.115467,0.058333333,98.4779424,577.1803274,3296.40059,132.706118,-0.10902888
1357.73606,0.075,98.82218196,577.8368164,3297.230206,132.7257805,-0.007638041
1358.654427,0.125,98.86539504,577.5601791,3297.395052,132.7354483,0.065277354
1361.076727,0.133333333,99.37113285,583.8690297,3297.703658,132.739245,-0.118749873
1361.176088,0.075,99.15909576,587.1700317,3300.476341,132.8077184,-0.064930471
1363.936346,0.116666667,99.5011371,589.168369,3302.944794,132.8664776,-0.110764821
1366.090761,0.141666667,99.44107965,601.2513809,3306.302063,132.956573,0.030903753
1364.055372,0.166666667,99.51615187,596.9636022,3309.693475,133.0369737,0.028819148
1359.066452,0.041666667,97.68729426,564.9197866,3312.409497,133.1110401,0.35520846
1359.497943,0.033613445,98.61317938,546.1423145,3306.500297,132.9808701,0.009702397
1360.123811,0.058333333,98.82913984,546.4928441,3302.830634,132.8945196,-0.117688212
1352.444255,0.066666667,97.94950116,540.7269394,3302.516595,132.8817261,0.032638677
1352.409401,0.0,97.31412557,577.1617477,3299.443811,132.8019609,0.31875
1360.729401,0.05,99.29349454,633.8567067,3290.860754,132.5670867,-0.016666921
1361.856325,0.016666667,99.16422202,639.6597763,3293.800427,132.6478146,0.029165904
1362.039985,0.05,99.39786752,636.8625025,3300.878872,132.8217288,-0.230554708
1359.721609,0.025,99.04666945,634.6164139,3306.806089,132.9589099,0.017014567
1355.864457,0.05,98.46512585,614.6184509,3310.385999,133.0635684,-0.012847392
1355.060207,0.05,98.59952386,596.1832382,3309.263888,133.0421738,-0.039583333
1353.307963,0.058333333,98.43802554,588.2848022,3306.89998,132.9864586,-0.054167048
1350.95477,0.033333333,98.13444144,573.9784276,3304.483956,132.9405197,-0.039582952
1351.555461,0.05,98.09452534,561.4350713,3301.76983,132.8743315,0.015624491
1354.578718,0.033333333,98.59220123,563.1567886,3298.999056,132.8101248,0.014930979
1354.558762,0.091666667,98.57791958,573.2724024,3299.454102,132.8110419,0.128124237
1348.899708,0.058333333,97.36209939,549.5130824,3300.140912,132.8425343,0.095139058
1347.624135,0.033333333,97.42472216,569.2137589,3294.850226,132.7150274,0.119097265
1349.148096,0.033333333,98.00113875,616.9574326,3288.594871,132.5456056,-0.08229154
1350.205297,0.066666667,97.89566867,613.3612335,3284.202576,132.4471118,0.006945419
1349.262255,0.108333333,97.90885022,604.91365,3282.543209,132.3997391,-0.079861323
1351.203095,0.075,98.16483447,599.6968775,3280.946232,132.3700934,-0.022223028
1353.283064,0.041666667,98.36954511,608.2786702,3280.994025,132.3669243,0.086111196
1353.263292,0.016666667,98.24393546,604.9012639,3282.263951,132.3974827,-0.002430725
1353.481696,0.041666667,98.35636139,600.8797969,3283.080849,132.4224452,0.011805852
1351.510895,0.033333333,98.05680358,609.7278575,3284.426534,132.4515628,0.073611959
1352.459113,0.025,98.32413527,616.3195277,3283.119466,132.4172282,0.049998983
1352.483862,0.025,98.23148378,610.1056442,3281.79328,132.39027,0.053819402
1351.426556,0.083333333,98.08243796,596.2142151,3282.169739,132.4134415,0.050347646
1349.708966,0.058333333,98.02018083,589.7484879,3281.443833,132.3831661,-0.212847519
1347.817618,0.108333333,98.0388574,588.0804398,3280.402588,132.3644677,-0.024306234
1344.288033,0.008333333,97.28409398,573.5263265,3279.589272,132.3470505,0.122570928
1347.549433,0.033333333,98.27359759,562.419781,3275.364476,132.2587097,0.056248983
1349.778363,0.025,98.60721493,586.1233643,3275.017287,132.2433949,-0.108679962
1342.19316,0.041666667,97.25553233,581.2657995,3278.797524,132.330153,-0.029514567
1334.940248,0.075,96.58866247,537.3516215,3275.296665,132.2638874,0.075
1335.953217,0.025,96.66593227,509.5150861,3265.461943,132.0335664,0.068055216
1337.695476,0.05,97.09586182,613.6585025,3259.557159,131.8646033,-0.056596375
1337.93864,0.041666667,97.15518805,612.4941635,3254.599552,131.7458992,-0.28645846
1341.721529,0.058333333,97.62064495,615.3533768,3253.442729,131.7181293,0.061110942
1342.962603,0.091666667,97.93339062,631.1523321,3256.304875,131.7812164,-0.032985942
1337.010408,0.083333333,96.65567818,613.0866628,3259.779576,131.8802058,0.079860433
1335.814283,0.05,96.81717815,577.3145187,3255.592535,131.7863069,-0.035416412
1336.965839,0.058333333,97.12186337,569.3314484,3249.135716,131.6295106,-0.01249911
1336.613455,0.033333333,97.14017525,565.8508458,3244.917509,131.5340595,-0.072222646
1336.658029,0.141666667,97.29178734,567.4734629,3242.942426,131.4845849,-0.064235942
1336.117131,0.15,97.18045724,563.5840988,3242.279266,131.4623058,-0.022222646
1335.40218,0.15,97.16031628,557.9998662,3241.136743,131.4334998,0.036111196
1333.610107,0.075,96.70987949,542.1410665,3239.643319,131.4125074,0.084027608
1333.073993,0.041666667,96.99771849,532.6303055,3236.458891,131.3332607,-0.031597137
1331.644348,0.041666667,96.72379576,525.7021383,3233.657916,131.276077,0.071874491
1331.728618,0.041666667,96.86698252,519.764887,3231.613332,131.2236357,0.068402735
1332.567721,0.016666667,97.06107286,524.8516037,3230.511743,131.1976941,0.084375763
1332.190435,0.025,96.98563385,529.6162664,3231.787498,131.2230334,-0.014236577
1333.615017,0.008333333,97.05924193,531.9242716,3232.772801,131.2471438,-0.006249746
1333.088928,0.033333333,97.00723941,537.38054,3234.494135,131.2867631,0.007291667
1309.600798,0.025,95.2752739,525.7459839,3235.013967,131.3110288,0.055555344
1334.1958,0.066666667,97.29361782,607.6655146,3224.933909,131.0549168,1.000987598
1336.871478,0.066666667,97.33829409,621.1956594,3229.494767,131.162198,0.057987213
1336.127134,0.116666667,97.09256706,613.5036641,3232.970024,131.2463061,-0.059028244
1336.851556,0.158333333,97.30020841,604.089948,3232.977551,131.2585707,-0.039235687
1337.819507,0.1,97.46610355,604.9776586,3232.598124,131.2523936,-0.069444275
1338.484682,0.15,97.37455139,599.9198415,3233.201949,131.2657136,0.025346756
1339.28894,0.0,97.41410065,597.3723755,3232.784912,131.2774048,0.306254832
1332.120974,0.111111111,96.74711058,537.3750312,3222.008773,131.0229548,0.03795895
1333.619997,0.166666667,96.82779986,536.6703893,3221.040275,130.9928574,-0.061227078
1333.838538,0.075,96.84757347,539.7690694,3221.712929,131.0079609,0.01145757
1333.411534,0.108333333,96.83109411,539.9300949,3222.307611,131.0172925,0.077083206
1332.418844,0.083333333,96.63187752,532.13072,3222.055229,131.0320758,0.003472646
1335.923244,0.033333333,96.78678239,529.001059,3221.047414,131.0092889,0.23576355
1335.511171,0.058333333,96.64176432,527.5208806,3221.170658,131.0061467,-0.092361069
1333.65969,0.083333333,96.62235476,522.5064367,3220.368756,130.9875084,-0.051041794
1336.926046,0.058333333,97.04459375,622.5932734,3222.204201,130.9967003,-0.068055598
1339.427989,0.1,97.21927668,640.8571294,3225.151211,131.076923,-0.031944529
1339.338616,0.075,97.21158657,643.0742971,3228.872662,131.1743823,0.018749746
1336.812103,0.066666667,96.90872981,633.0164963,3231.718994,131.2381079,-0.055901972
1336.951056,0.05,96.78495318,620.7538844,3231.300775,131.2329759,0.062847137
1339.045675,0.083333333,97.45401789,625.231603,3229.433435,131.1931899,-0.130903625
1341.671975,0.125,97.69827989,632.4178279,3230.704277,131.2248552,-0.077777608
1345.926114,0.141666667,98.21097647,646.113118,3234.996665,131.3224553,-0.040971629
1349.003919,0.166666667,98.23441315,654.1147924,3241.033337,131.470968,0.042014058
1352.523617,0.158333333,98.538001,655.778712,3247.046885,131.6197962,0.011458079
1291.320097,0.108333333,97.05228392,640.774557,3222.650761,131.4387049,-19.25659766
1183.592145,2.316666667,92.88480371,569.2240939,3125.232971,129.8424558,-23.92569413
1278.646457,8.925,95.3014293,629.7237523,3150.423621,129.6514325,33.30277766
1336.529042,0.225,98.61161041,684.5235718,3186.489553,130.3893436,9.822568719
1345.623414,0.158333333,98.44132016,696.0884191,3206.517761,130.8712499,0.023263804
1349.505486,0.241666667,98.6489645,685.7663829,3223.139738,131.2942749,0.020486705
1349.286977,0.15,97.93119119,661.4826726,3236.61614,131.6220606,0.074653498
1342.322292,0.175,97.04203053,624.414091,3241.754047,131.7716022,-0.177777481
1334.672228,0.225,96.62601471,582.4693583,3237.416705,131.6800557,-0.027778244
1333.992207,0.225,96.57254817,562.750088,3228.749674,131.4706046,0.068054581
1330.45806,0.141666667,96.14151789,539.6864802,3221.676298,131.3031715,0.024653498
1331.917417,0.191666667,96.67362175,527.4465642,3213.633242,131.110655,-0.042361069
1336.716199,0.193277311,97.39378928,542.928076,3210.302088,131.018194,0.03295689
1337.129445,0.208333333,97.34342283,567.2752772,3212.946281,131.0847132,0.007321227
1333.337045,0.2,96.47513377,554.944547,3217.607021,131.2049789,0.008332062
1331.753576,0.158333333,96.45242793,538.0948232,3215.004659,131.1477216,0.015278117
1331.132946,0.1,96.12174466,520.2417831,3211.397363,131.0577259,-0.033680852
1332.820768,0.141666667,96.600748,515.7867945,3205.089069,130.9146581,0.037153498
1336.727605,0.166666667,96.94351959,526.2347529,3203.955758,130.8790386,0.031250381
1338.797527,0.108333333,96.94425201,538.7409922,3206.30847,130.9325747,0.128124873
1341.150743,0.166666667,97.3317049,547.2298406,3209.026227,131.0021777,-0.092361069
1345.13203,0.108333333,97.80374877,567.8657089,3213.510801,131.101319,0.030555089
1348.2595,0.075,98.13004309,584.2426875,3218.356868,131.2205897,-0.037846629
1350.945051,0.15,98.37320709,603.6956472,3224.305609,131.3670123,-0.043055598
1352.518972,0.041666667,98.54532312,616.0779963,3231.555088,131.5418016,-0.007638931
1353.491455,0.141666667,98.79691296,627.1040197,3238.055202,131.694068,-0.042708588
1352.905813,0.141666667,98.57682088,634.7609202,3243.230288,131.8213985,0.00659701
1352.647887,0.133333333,98.58157889,630.0788167,3247.10399,131.9279044,-0.023609924
1352.900857,0.108333333,98.57132556,627.0854441,3249.881441,131.9908061,-0.016320419
1357.522593,0.141666667,99.34146989,633.8154231,3251.332723,132.0295147,-0.015278117
1359.736552,0.183333333,99.47257201,658.0949936,3256.182556,132.1375292,0.04236145
1351.91799,0.291666667,98.1736234,642.7357498,3262.936314,132.3189276,0.081250509
1338.355872,0.233333333,96.68424257,586.9966156,3261.139303,132.2950089,0.027777227
1324.014322,0.05,94.3694231,513.6810715,3247.613491,131.9787417,0.243750636
1322.142795,0.05,95.17728469,612.4115921,3222.533573,131.3275438,-0.209375636
1327.146781,0.025,96.47000612,611.1213415,3202.097455,130.829415,-0.029513295
1330.447845,0.05,96.52237568,622.754303,3198.614935,130.7380253,-0.025000127
1332.428733,0.05,96.66593742,629.8290593,3199.946167,130.773863,0.020486069
1332.696825,0.108333333,96.67728945,631.5900024,3202.335905,130.8246028,-0.170139058
1333.793717,0.058333333,96.70768407,630.3616714,3204.419513,130.8864724,0.084722646
1334.883711,0.075630252,97.06253815,636.3179239,3205.921705,130.9182661,-0.111219451
1336.618489,0.075,97.14420166,640.5165049,3208.816974,130.9941971,0.007053166
1338.733041,0.05,97.50382271,645.2687866,3212.794607,131.0889703,0.149651845
1339.998855,0.066666667,97.52945741,650.1676381,3216.199823,131.1802485,-0.060763677
1341.688599,0.194444444,97.9683017,652.2123108,3220.115673,131.2722486,-0.107291455
1342.213294,0.225,97.90812111,653.4108292,3223.274784,131.3537331,-0.022917769
1341.443643,0.175,97.77445221,640.210965,3225.70697,131.4221442,0.038194529
1339.016016,0.158333333,97.31522242,619.5854268,3224.956946,131.412661,-0.048957698
1336.643328,0.108333333,97.12296232,596.4763921,3222.121613,131.3418124,0.059722646
1337.993232,0.125,97.18778159,565.7971741,3215.721379,131.1927972,0.001735942
1332.4881,0.216666667,96.58939362,621.4433985,3211.352112,131.0740832,0.054513423
1323.776001,0.25,95.67533105,588.2662287,3204.564164,130.916,0.117361196
1319.581237,0.116666667,95.1205211,550.9148229,3194.141593,130.6714868,0.163889313
1320.991084,0.091666667,95.65299384,531.0180044,3182.378632,130.3891724,-0.024306234
1324.987319,0.108333333,96.21805573,542.9668386,3176.258779,130.2265579,-0.02083257
1327.583464,0.016666667,96.07486776,557.7273616,3177.613432,130.2530431,-0.078819529
1330.939361,0.05,96.72452679,576.7302912,3180.506134,130.3285601,-0.101388423
1329.936671,0.05,96.30374921,593.1795146,3186.897898,130.4835904,0.013194021
1328.18917,0.025,96.13932037,587.9957906,3191.673234,130.5955705,0.030902481
1327.255981,0.016666667,96.0810936,579.8434168,3191.55895,130.6001718,0.046180216
1199.209489,0.008333333,91.4650039,571.288502,3159.709943,129.8017312,-36.04965274
1151.1561,0.0,87.3418354,560.0250626,3108.743874,128.5440938,-7.196180344
1133.975021,0.0,84.00272414,544.8660845,3075.846493,127.7377083,0.0
1160.300139,16.75833333,83.82291489,599.0342056,3058.527529,127.3004616,12.13298605
1300.697455,0.075,97.13651136,654.4512929,3077.958171,127.7786369,31.2052086
1322.733366,0.025,97.76310069,682.207313,3107.61795,128.5268243,-0.164583079
1325.662513,0.083333333,97.05374737,669.5731033,3151.575916,129.6122761,-0.06840299
1327.97568,0.091666667,97.1533584,653.5388143,3177.992472,130.2655055,-0.030208079
1330.457897,0.125,97.46610362,653.1858017,3190.637634,130.563789,-0.18576444
1329.435128,0.108333333,96.92008241,643.3901611,3198.893125,130.7827399,0.174305216
1330.303802,0.291666667,96.87540582,619.7505814,3201.975372,130.8602979,-0.03333257
1330.874873,0.191666667,97.08743998,608.4768214,3200.979891,130.8419591,0.037152608
1330.209908,0.2,97.0954965,604.1869619,3198.481958,130.7872823,0.006944911
1329.365604,0.275,96.85379906,597.141127,3199.543306,130.8069405,0.013888423
1329.395425,0.166666667,96.98490143,591.1646566,3199.572748,130.8107201,0.080207825
1329.186865,0.2,96.90579987,588.3384903,3200.26568,130.8233351,0.040625
1328.5562,0.141666667,96.73441455,582.6448364,3200.235362,130.8340726,0.102777608
1328.759791,0.066666667,96.82816391,575.9396398,3200.028766,130.822982,0.055555216
1328.546296,0.075,96.62674669,575.9623276,3199.833498,130.8221458,0.088889821
1327.861484,0.108333333,96.67728634,570.5597656,3198.903796,130.8134097,-0.149653244
1326.253345,0.083333333,96.44547234,562.1555415,3198.488631,130.8008293,0.047221883
1327.156678,0.05,96.70878423,561.9326004,3197.199774,130.7665042,0.073958842
1325.870969,0.116666667,96.42862663,561.4908106,3197.457611,130.7630797,-0.03958257
1325.647571,0.058333333,96.54654833,554.5894363,3197.731016,130.7847876,0.025693639
1327.265914,0.033333333,96.80143337,558.9536306,3196.435248,130.753698,-0.045138295
1327.161701,0.075,96.69999027,567.6716568,3197.704747,130.7812641,0.014930471
1325.275124,0.05,96.38248304,557.3475103,3199.610872,130.8331296,-0.137847265
1325.731986,0.025,96.72196261,557.1410812,3198.23032,130.7979013,0.038888931
1329.400329,0.05,96.94937909,562.8017059,3198.777962,130.8083361,0.026389186
1332.855512,0.041666667,97.27823563,586.9491353,3200.55009,130.857686,-0.077084351
1331.887683,0.1,96.96988646,591.4784515,3205.953717,130.9854505,-0.144444402
1329.549391,0.175,97.00247841,591.313296,3207.280314,131.0203777,-0.046179326
1325.731786,0.216666667,96.3923713,576.5837194,3206.034052,130.999536,-0.046876272
1327.399787,0.175,96.84024989,559.6865092,3201.734705,130.8939401,-0.015276972
1330.780481,0.116666667,97.2903218,571.6084742,3198.340757,130.811493,-0.022222265
1331.043556,0.166666667,97.29288527,579.4821437,3199.383881,130.8346914,-0.173263931
1328.472006,0.116666667,96.70768007,573.5717387,3201.408439,130.8823429,0.061806234
1326.938291,0.041666667,96.66922881,551.804571,3199.443101,130.8487409,-0.047917557
1328.40249,0.1,96.97025299,545.0312454,3195.590481,130.7571855,0.132986323
1327.161656,0.066666667,96.61978919,609.0569158,3196.733569,130.7657241,0.081250509
1323.800761,0.133333333,96.11844718,606.7860769,3195.098979,130.7237367,0.049651845
1324.485873,0.166666667,96.34146919,594.5853958,3190.745614,130.6224354,0.057639313
1328.402589,0.166666667,96.96329498,609.232401,3188.739022,130.5630536,0.057638931
1329.638794,0.283333333,96.87357343,626.0367182,3191.419784,130.6277232,-0.065278244
1330.185048,0.091666667,96.735149,629.1106384,3195.653705,130.7314997,0.045138931
1330.730864,0.125,96.83072713,631.9987595,3198.371621,130.8033994,0.049652608
1331.689057,0.108333333,96.72196458,631.5569855,3200.190851,130.8502775,0.048611832
1332.552868,0.033333333,96.66776689,627.0503469,3201.67052,130.8837639,0.048611196
1328.675752,0.091666667,96.52274323,624.3934402,3201.404439,130.8823687,0.011804835
1328.457299,0.0,96.04776745,600.1345367,3200.241797,130.854864,0.175694911
1336.638143,0.041666667,97.66092701,623.6564494,3196.575916,130.7561588,-0.110069275
1339.055532,0.066666667,97.7689572,653.9455129,3202.619611,130.8886617,-0.057986577
1338.603808,0.041666667,97.23538907,653.8299057,3211.200793,131.1183108,-0.02916654
1337.318196,0.05,97.21781127,649.6866124,3216.101111,131.2406522,-0.036805598
1338.320956,0.125,97.37894707,643.6936376,3217.080162,131.2697769,-0.174305852
1333.347029,0.225,96.71170781,637.2216934,3217.565063,131.2940206,-0.025347519
1327.459447,0.2,96.09427821,598.5180974,3213.658081,131.2009525,-0.066319148
1326.997852,0.241666667,96.26309967,574.8145147,3204.683521,130.9795865,-0.048263423
1325.900885,0.125,96.24588788,564.6472987,3197.257815,130.8062557,0.07361056
1325.543331,0.108333333,96.2154925,551.3607208,3191.287191,130.6669692,-0.063888168
1326.466828,0.075,96.38687884,547.6324061,3187.947325,130.580861,0.062498856
1325.240401,0.175,96.26529694,543.7451167,3185.395823,130.5267301,-0.158332443
1323.637091,0.141666667,96.0499656,536.329746,3184.835809,130.511378,0.192361069
1323.14537,0.191666667,95.96207498,527.9709203,3183.05214,130.4655281,0.010417175
1324.44121,0.1,96.17923749,525.3016352,3180.70389,130.4107492,-0.003124746
1325.498597,0.066666667,96.14591236,612.3971568,3181.816669,130.4141794,0.026388168
1325.280073,0.05,95.96793664,625.5329981,3183.056122,130.4403263,0.097221883
1324.19792,0.05,95.89835383,619.9921183,3183.221177,130.4543648,-0.038888423
1323.016241,0.05,95.61563861,609.866184,3182.43311,130.4395082,0.036805216
1323.815665,0.041666667,96.03238608,606.067659,3179.520192,130.3726933,0.11354154
1324.436151,0.058333333,96.02103704,611.1089472,3179.649681,130.370703,-0.043054581
1323.115616,0.025,95.81742051,607.5560959,3180.23831,130.3809293,0.044790522
1322.50493,0.075,95.86649259,599.8805979,3179.346037,130.3632631,-0.036110306
1322.544653,0.0,95.83829441,600.0952988,3177.392354,130.3142947,0.021180216
1323.185108,0.075,96.02176723,599.5193461,3176.406537,130.3031601,-0.05347201
1322.723342,0.041666667,95.67899259,603.6275253,3177.217096,130.3183781,0.020485942
1327.26088,0.016666667,96.13492457,602.481781,3177.429464,130.3206675,0.111110942
1335.943335,0.05,97.4496226,639.0879344,3179.745603,130.3717157,-0.116666412
1335.878593,0.05,97.07279212,668.0082794,3189.440273,130.5959657,-0.030555089
1334.051786,0.016666667,96.58573144,645.085052,3198.086271,130.8302558,0.016666031
1333.71937,0.075,96.46671263,633.0784292,3199.592936,130.867188,-0.125347519
1331.401034,0.025,96.37662525,613.2538859,3198.605802,130.848837,0.051042175
1332.910238,0.016666667,96.46268501,612.0276179,3195.606797,130.7822708,0.093055598
1336.921174,0.075,97.14676634,609.6679886,3194.882505,130.7654344,-0.075694784
1337.139472,0.083333333,96.8765028,630.8323558,3197.249762,130.8147081,0.066320038
1333.198088,0.075,96.31363576,608.0742691,3200.302053,130.9016987,0.10173556
1332.746401,0.083333333,96.43704987,593.1630117,3198.403697,130.8563764,-0.053472265
1334.413942,0.066666667,97.13175055,596.1915131,3195.423165,130.7779741,-0.107638804
1333.237849,0.041666667,96.52640584,600.4338781,3197.472843,130.8244003,-0.00833346
