1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
SIDI EL ITAYEM,EL GARIA,1P ,TUNISIA,AFRICA,PELAGIAN,34.889,10.611,OIL,1996.0,PRIMARY RECOVERY,MATURE,35.00,40.0,5170.0,ONSHORE,-328.0,246.0,3387.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,7546.0,7218.0,6.0,407.0,PALEOGENE,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,STRUCTURAL SADDLENONE,174.0,,,CARBONATES,PACKSTONE/GRAINSTONE,NUMMULITE,TYPE II,INTERPARTICLE,12.0,4.0,41.4,0.44,0.0,0.0,307.0,,1.21,1195.0,116000.0,30.0,149.0,,23.5,,GAS INJECTION,,ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,,,GAS LIFT,,HIGH WATER-CUT WELL SHUT-IN,7513.0
SIDI EL KILANI,ABIOD,1P ,TUNISIA,AFRICA,PELAGIAN,35.3757,10.4453,OIL,2012.0,SECONDARY RECOVERY,MATURE,7.00,278.0,18127.0,ONSHORE,-328.0,163.0,2367.0,GAS DRIVE,112:TRANSPRESSIONAL ANTICLINE,5020.0,4692.0,6.5,659.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,BLOCK-BOUNDING FAULTNON-FRACTURED ZONE,1230.0,,,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA,TYPE III,FRACTURE,22.0,0.5,40.0,,0.0,0.0,,,1.1,,70000.0,60.0,126.0,,39.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,,,SIDETRACKING,4693.0
SILO,NIOBRARA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,DENVER,41.21,-104.37,OIL,2010.0,SECONDARY RECOVERY,MATURE,152.00,640.0,5261.0,ONSHORE,-5900.0,196.53131082631756,4406.130828443959,AQUIFER DRIVE,252:ORGANIC-RICH SHALE,7500.0,1600.0,0.6,,CRETACEOUS,14:FORESLOPE-BASIN,LAYER-CAKE,SHALENON-FRACTURED ZONE,290.0,0.4,13.72,CARBONATES,,,TYPE II,MICROPOROSITY,5.0,0.05,36.5,,0.0,0.0,765.0,,,,,57.0,,,,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/HYDRAULIC FRACTURING (MULTI-STAGE),,ROD PUMP,SLOTTED LINER,ACID WASH/FLOWING RATE CONTROL/RE-COMPLETION/SHUT-IN WELL REOPEN,
SIRRI,ILAM (SIRRI A),1P ,IRAN,MIDDLE EAST,RUB AL KHALI,25.64,55.205,OIL,2003.0,PRIMARY RECOVERY,,11.00,988.0,20000.0,OFFSHORE,210.0,197.0,3490.0,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,6335.0,6545.0,4.5,443.0,CRETACEOUS,14:FORESLOPE-BASIN,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,,,,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA,,MICROPOROSITY,10.0,0.5,33.0,1.05,0.0,0.0,375.0,,1.25,,,,2072.0,,7.6,,,,DRILLING,HORIZONTAL WELL/EXTENDED REACH WELL,,,,,,6585.0
SIRRI,MISHRIF (SIRRI C-E),1P ,IRAN,MIDDLE EAST,RUB AL KHALI,25.64,55.205,OIL,1998.0,SECONDARY RECOVERY,,56.00,0.0,,OFFSHORE,210.0,196.7282155568355,4415.360339703758,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,7516.0,7726.0,2.0,492.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,,1.0,,CARBONATES,PACKSTONE/GRAINSTONE,RUDIST,,INTERPARTICLE,20.0,15.0,31.0,,0.0,0.0,,,,,,,2700.0,,43.0,,CONTINUOUS WATER INJECTION,,,,,,,,,
SITIO GRANDE,UNNAMED,1P ,MEXICO,LATIN AMERICA,CHIAPAS-TABASCO,17.7833,-93.1167,OIL,2006.0,SECONDARY RECOVERY,SECONDARY MATURE,29.00,193.0,93236.0,ONSHORE,-138.0,259.0,6301.0,AQUIFER DRIVE,112:TRANSPRESSIONAL ANTICLINE,12280.0,12140.0,15.0,1575.0,CRETACEOUS,14:FORESLOPE-BASIN,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,1300.0,,124.97,CARBONATES,BRECCIA,,TYPE II,VUGGY/CAVERNOUS,8.0,200.0,34.0,8.3,0.0,3.52,1811.0,,2.16,4523.0,150000.0,14.0,1153.0,19.0,32.1,,CONTINUOUS WATER INJECTION,MISCIBLE,ARTIFICIAL LIFT,,,,GAS LIFT,,,13238.0
SKJOLD,CHALK GROUP,1P ,DENMARK,EUROPE,NORTH SEA CENTRAL,55.5389,4.9148,OIL,2012.0,SECONDARY RECOVERY,DECLINE,24.00,22.0,47132.0,OFFSHORE,130.0,189.0,3565.0,CAPILLARY IMBIBITION,1153:DIAPIRIC PIERCEMENT ANTICLINE,4530.0,4660.0,10.0,1804.0,PALEOGENE/CRETACEOUS,14:FORESLOPE-BASIN,LAYER-CAKE, NON-FRACTURED ZONE,470.0,,,CARBONATES,WACKESTONE,COCCOLITH,TYPE III,MICROPOROSITY,21.0,1.0,30.2,0.6,0.0,0.01,520.0,,1.26,3065.0,135000.0,,755.0,27.0,44.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),MODIFICATION IN INJECTION PATTERN,GAS LIFT,,WATER PLUGGING,5243.0
SLAUGHTER,SAN ANDRES,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,33.4701,-102.6771,OIL,2011.0,ENHANCED OIL RECOVERY,SECONDARY DECLINE,3067.00,2.5,128307.0,ONSHORE,-4000.0,108.0,1710.0,GAS DRIVE,2111:LATERAL FACIES CHANGE,5100.0,1100.0,0.5,400.0,PERMIAN,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATE/EVAPORITELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,225.0,,18.29,CARBONATES,MUDSTONE/WACKESTONE,ALGAE/BRYOZOAN/ECHINOID/FORAMINIFERA/FUSULINID/MOLLUSCS/OSTRACOD/SPONGE,,INTERCRYSTALLINE,12.0,2.0,30.0,2.27,0.0,0.0,480.0,,1.23,1710.0,,18.0,2800.0,14.0,52.9,,CONTINUOUS WATER INJECTION/GAS RECYCLING,CHEMICAL/MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/ACID FRACTURING,MODIFICATION IN INJECTION PATTERN,,,PROFILE MODIFICATION/RE-COMPLETION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING,1250.0
SNIPE LAKE,SWAN HILLS (BEAVERHILL LAKE POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,55.1655,-116.7022,OIL,2007.0,SECONDARY RECOVERY,MATURE,129.00,80.0,8643.0,ONSHORE,-2600.0,190.0,3800.0,GAS DRIVE,2121:ORGANIC BUILDUP,8500.0,5900.0,0.5,150.0,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,SHALE/TIGHT CARBONATELATERAL FACIES CHANGE,185.0,0.5,10.42,CARBONATES,FLOATSTONE/BOUNDSTONE/FRAMESTONE,STROMATOPOROID,,INTERPARTICLE/INTRASKELETAL,6.8,54.0,37.0,0.02,0.0,0.0,292.0,,1.2,1307.0,,27.0,231.6,12.0,30.0,,CONTINUOUS WATER INJECTION,,DRILLING/WATER INJECTION OPTIMIZATION,INFILL WELL,,MODIFICATION IN INJECTION PATTERN,,,,6030.0
SOUTH COWDEN,GRAYBURG,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,31.749,-102.443,OIL,2011.0,ENHANCED OIL RECOVERY,MATURE,903.00,20.0,13109.0,ONSHORE,-3000.0,119.0,1760.0,GAS DRIVE,2111:LATERAL FACIES CHANGE,4100.0,1100.0,2.0,750.0,PERMIAN,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL DIAGENETIC CHANGE,400.0,,,CARBONATES,PACKSTONE/GRAINSTONE,OOLITE/PELOID,,INTERPARTICLE,8.8,15.0,34.5,2.1,0.0,4.8,380.0,,1.01,325.0,72000.0,26.0,738.0,7.0,26.6,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,ROD PUMP/ESP,,ACID WASH/ADDITIONAL PERFORATION/PROFILE MODIFICATION/RE-COMPLETION/SELECTIVE PERFORATION/SHUT-IN WELL REOPEN/SIDETRACKING,
SOUTH COWDEN,GRAYBURG (SCU),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,31.749,-102.443,OIL,2011.0,ENHANCED OIL RECOVERY,SECONDARY MATURE,59.00,20.0,4882.0,ONSHORE,-3000.0,119.0,1760.0,GAS DRIVE,2111:LATERAL FACIES CHANGE,,,2.0,,PERMIAN,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL DIAGENETIC CHANGE,400.0,,27.43,CARBONATES,PACKSTONE/GRAINSTONE,OOLITE/PELOID,,INTERPARTICLE,11.0,4.0,34.5,2.1,0.0,4.8,217.0,,1.11,325.0,72000.0,26.0,175.0,7.3,26.9,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION,,ROD PUMP/ESP,,ACID WASH/ADDITIONAL PERFORATION/PROFILE MODIFICATION/RE-COMPLETION/SELECTIVE PERFORATION/SHUT-IN WELL REOPEN/SIDETRACKING,
SOUTH KHYLCHUYU,UNNAMED,3P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,TIMAN-PECHORA,68.4167,55.5,OIL,2009.0,DEVELOPING,DEVELOPING,,0.0,,ONSHORE,-144.0,190.15652017580018,3450.0,GAS DRIVE,113:INVERSION ANTICLINE,6982.0,6838.0,5.0,446.0,PERMIAN,13:ORGANIC BUILDUP,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,340.0,0.63,34.14,CARBONATES,GRAINSTONE/BOUNDSTONE,ALGAE/FORAMINIFERA,,INTERPARTICLE/MOLDIC,17.0,115.0,35.0,1.0,4.0,2.0,550.0,,1.22,2900.0,,15.0,1584.0,,35.0,,CONTINUOUS WATER INJECTION,,,,,,,,,
SOUTH SWAN HILLS,SWAN HILLS,1P ,CANADA,NORTH AMERICA,WESTERN CANADA,54.87,-115.4018,OIL,2009.0,ENHANCED OIL RECOVERY,MATURE,200.00,120.0,62264.0,ONSHORE,-3341.0,225.0,3316.0,GAS DRIVE,2121:ORGANIC BUILDUP,8171.0,4830.0,0.5,235.0,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,SHALELATERAL DIAGENETIC CHANGE,400.0,,22.4,CARBONATES,FLOATSTONE/RUDSTONE/BOUNDSTONE,STROMATOPOROID,,INTERPARTICLE/INTRASKELETAL,8.2,48.8,42.0,0.39,0.0,0.0,750.0,,1.41,2129.0,42000.0,15.0,955.0,16.3,42.3,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,ROD PUMP/ESP,,ACID WASH/COILED TUBING TREATMENT/PROFILE MODIFICATION/RE-COMPLETION,
SREDNEBOTUOBIN,OSA,3P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN EASTERN,61.2339,111.7308,OIL,2004.0,DEVELOPMENT PENDING,DEVELOPING,,3700.0,,ONSHORE,-1099.0,50.0,2150.0,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,4740.0,3640.0,0.5,115.0,CAMBRIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/TIGHT CARBONATELATERAL FACIES CHANGE,200.0,0.5,6.71,CARBONATES,,,,INTERPARTICLE,,15.0,29.5,15.0,16.0,6.0,340.0,11.0,,1580.0,375000.0,23.0,320.0,,10.0,,,,,,,,,,,
STAROGROZNY,UNNAMED,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,TEREK-CASPIAN,43.62,45.25,OIL,2001.0,DEPLETED,MATURE,,36.0,85000.0,ONSHORE,-886.0,269.755257487666,9500.0,GAS DRIVE,1111:THRUST ANTICLINE,13450.0,12560.0,35.0,,PALEOGENE/CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE, NON-FRACTURED ZONE,1200.0,,271.28,CARBONATES,MUDSTONE/WACKESTONE,,TYPE I,FRACTURE,7.0,,40.0,0.9,10.0,0.0,2250.0,,,,110000.0,23.0,379.0,,66.0,,CONTINUOUS WATER INJECTION/GAS INJECTION,THERMAL,STIMULATION,,ACIDIZATION,,,,,
SUBBA,YAMAMA,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,30.2069,46.92,OIL,2006.0,DEVELOPMENT PENDING,,12.00,0.0,,ONSHORE,-100.0,104.2322183960465,79.7974254134433,,1151:SALT-DIAPIR ANTICLINE,,,0.7,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,,SHALENONE,900.0,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/RUDIST/PELOID,,INTERPARTICLE,,,31.0,,0.0,0.0,600.0,,,,,,358.0,,30.0,,,,,,,,,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (BEAR ISLAND FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010.0,PRIMARY RECOVERY,MATURE,15.00,0.0,2907.0,ONSHORE,-32.0,246.1513029168313,6731.967665913165,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532.0,11500.0,1.0,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60.0,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,12.0,,26.0,3.0,0.0,0.0,80.0,,,,,,43.0,34.8,34.8,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT,HORIZONTAL WELL,ACIDIZATION,,ROD PUMP,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (CORKSCREW FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010.0,PRIMARY RECOVERY,MATURE,,128.0,475.0,ONSHORE,-32.0,246.1513029168313,6731.967665913165,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532.0,11500.0,1.0,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60.0,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,7.0,,26.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,ROD PUMP,,SIDETRACKING,
SUNNILAND TREND,SUNNILAND LIMESTONE (LAKE TRAFFORD FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010.0,PRIMARY RECOVERY,MATURE,,0.0,71.0,ONSHORE,-32.0,246.1513029168313,6731.967665913165,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532.0,11500.0,1.0,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60.0,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,MOLDIC/VUGGY,8.0,,26.0,3.0,0.0,0.0,0.0,,,,,,8.0,3.9,3.9,,,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (LEHIGH PARK FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010.0,PRIMARY RECOVERY,MATURE,,0.0,2263.0,ONSHORE,-32.0,246.1513029168313,6731.967665913165,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532.0,11500.0,1.0,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60.0,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,18.0,,28.0,3.0,0.0,0.0,100.0,,,,,,,,,,,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (MID-FELDA FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,1999.0,ABANDONED,MATURE,59.00,0.0,447.0,ONSHORE,-32.0,246.1513029168313,6731.967665913165,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532.0,11500.0,1.0,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60.0,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,12.0,,26.0,3.0,0.0,0.0,10.0,,,,,,5.1,29.4,29.4,,,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (RACCOON POINT FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010.0,PRIMARY RECOVERY,MATURE,15.00,138.0,4209.0,ONSHORE,-32.0,246.1513029168313,6731.967665913165,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532.0,11500.0,1.0,68.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60.0,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,14.0,,23.0,3.0,0.0,0.0,120.0,,,,,,42.0,50.0,50.0,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT,HORIZONTAL WELL,ACIDIZATION,,ROD PUMP/ESP,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (SUNNILAND FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010.0,PRIMARY RECOVERY,MATURE,20.00,160.0,,ONSHORE,-32.0,200.0,6731.967665913165,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11532.0,11500.0,1.0,55.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60.0,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,15.0,65.0,26.0,,0.0,0.0,100.0,,,,,,38.0,50.0,50.0,,,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP,,,
SUNNILAND TREND,SUNNILAND LIMESTONE (SUNOCO FELDA FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,1993.0,ABANDONED,MATURE,25.00,160.0,,ONSHORE,-32.0,195.0,5166.0,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11442.0,11410.0,1.0,34.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60.0,,3.96,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,15.0,60.0,25.0,3.0,0.0,0.0,85.0,,1.1,300.0,,50.0,34.0,34.1,34.1,,CONTINUOUS WATER INJECTION,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP/ESP,,,11421.0
SUNNILAND TREND,SUNNILAND LIMESTONE (WEST FELDA FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,FLORIDA/BAHAMAS,26.2683,-81.3397,OIL,2010.0,PRIMARY RECOVERY,MATURE,18.00,160.0,9238.0,ONSHORE,-32.0,195.0,5166.0,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,11544.0,11512.0,1.0,68.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,60.0,0.57,5.18,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,15.0,90.0,26.0,3.0,0.0,0.0,80.0,,1.12,,,35.0,126.0,38.1,38.1,,,,STIMULATION/ARTIFICIAL LIFT,,ACIDIZATION,,ROD PUMP,,,11400.0
SWAN HILLS,SWAN HILLS,1P ,CANADA,NORTH AMERICA,WESTERN CANADA,54.8702,-115.4018,OIL,2009.0,SECONDARY RECOVERY,MATURE,873.00,100.0,128864.0,ONSHORE,-3035.0,219.0,3300.0,GAS DRIVE,2121:ORGANIC BUILDUP,7635.0,4600.0,0.5,375.0,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,305.0,0.47,26.52,CARBONATES,FLOATSTONE/RUDSTONE/BOUNDSTONE,STROMATOPOROID,,INTERPARTICLE,7.8,20.0,41.0,0.4,0.0,0.0,561.0,,1.35,1820.0,42000.0,16.0,2883.0,14.6,32.6,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,MODIFICATION IN INJECTION PATTERN,ROD PUMP/ESP,,RE-COMPLETION,4741.0
TABLELAND,WINNIPEGOSIS,1P ,CANADA,NORTH AMERICA,WILLISTON,49.125,-103.1106,OIL,2008.0,SECONDARY RECOVERY,MATURE,5.00,40.0,642.0,ONSHORE,-1870.08,212.0,3997.0,GAS DRIVE,2121:ORGANIC BUILDUP,8450.0,6580.0,0.5,148.0,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE, NONE,96.0,0.64,18.9,CARBONATES,GRAINSTONE/BOUNDSTONE/FRAMESTONE,ALGAE/PELOID,,INTERPARTICLE,12.2,,36.0,0.42,0.0,0.0,646.0,,1.41,2930.0,,18.4,7.6,16.0,20.0,,CONTINUOUS WATER INJECTION,,,,,,,,,6602.0
TAHE,YINGSHAN-YIJIANFANG-LIANGLITAGE,1P ,CHINA,ASIA-PACIFIC,TARIM,41.4557,83.9453,OIL,2009.0,SECONDARY RECOVERY,DEVELOPING,419.00,0.0,118119.0,ONSHORE,-3080.0,284.0,9137.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,19324.15,16240.16,6.5,2460.63,ORDOVICIAN,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE/LABYRINTH,BLOCK-BOUNDING FAULTLATERAL DIAGENETIC CHANGE/NON-FRACTURED ZONE,1843.83,,,CARBONATES,,,TYPE II,,1.0,0.1,16.0,4176.0,5.2,4.4,,,1.1,2538.0,219467.0,32.0,2994.0,,17.1,,CONTINUOUS WATER INJECTION/CYCLIC WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/ACID FRACTURING,,ROD PUMP/ESP/GAS LIFT,SLOTTED LINER/SAND SCREEN,HIGH GOR WELL SHUT-IN/H2S CONTROL/INDIVIDUAL WELL WATER HUFF-N-PUFF/PROFILE MODIFICATION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING/WATER CONING CONTROL/WATER PLUGGING,17093.18
