SampleTimeUTC,inj_diff,Delta_Avg_CCS1_WHCO2InjPs_psi,Delta_Avg_PLT_CO2VentRate_TPH
2010-09-02 10:00:00,-0.275346883,0.15868599999998878,0.25
2010-09-02 11:00:00,0.115625127,-1.0819919999999001,-0.22500000000000003
2010-09-02 12:00:00,-0.029513423,-0.11438500000008389,-0.008333332999999998
2010-09-02 13:00:00,0.205902481,2.536950000000161,0.008333332999999998
2010-09-02 14:00:00,-0.022916285,1.742417999999816,0.083333334
2010-09-02 15:00:00,0.074304708,3.102485999999999,-0.1
2010-09-02 16:00:00,-0.485416285,1.4445680000001175,0.391666666
2010-09-02 17:00:00,-0.197569529,1.0573179999998956,0.008333334000000026
2010-09-02 18:00:00,-0.22604154,1.2112690000001294,0.24166666599999997
2010-09-02 19:00:00,-0.169444656,0.1290480000000116,0.025000000000000022
2010-09-02 20:00:00,0.61736056,-0.9978650000000471,-0.291666666
2010-09-02 21:00:00,0.689236959,-7.242559000000028,-0.38333333399999997
2010-09-02 22:00:00,0.027430471,-5.147858999999926,0.008333333999999998
2010-09-02 23:00:00,-0.052777608,1.7273609999999735,0.041666666
2010-09-03 00:00:00,0.003472265,-0.05945999999994456,-0.008333332999999998
2010-09-03 01:00:00,-0.078125,-2.928780000000188,-0.008333332999999998
2010-09-03 02:00:00,-0.014583715,-3.698453999999856,0.008333332999999998
2010-09-03 03:00:00,0.047222392,-3.2861860000000434,-0.033333333
2010-09-03 04:00:00,-0.01770846,-2.933712000000014,0.033333333
2010-09-03 05:00:00,-0.029513804,1.0920430000001033,-0.008333332999999998
2010-09-03 06:00:00,0.01979154,2.5266560000000027,-0.05
2010-09-03 07:00:00,0.129513931,1.4000969999999597,0.041666666000000005
2010-09-03 08:00:00,0.048958333,-0.968033000000105,-0.008333332999999998
2010-09-03 09:00:00,-0.040625254,-2.2636549999999716,0.03333333299999999
2010-09-03 10:00:00,0.032986577,-1.603448999999955,-0.008333332999999998
2010-09-03 11:00:00,-0.007986069,-1.0423820000000887,-0.024999999999999994
2010-09-03 12:00:00,-0.017707952,0.4214560000000347,0.0
2010-09-03 13:00:00,-0.057986832,-0.4811090000000604,0.008333332999999998
2010-09-03 14:00:00,-0.020486069,0.3274630000000798,0.016666666999999996
2010-09-03 15:00:00,0.017361196,2.0204889999999978,-0.016666666999999996
2010-09-03 16:00:00,-0.028124873,2.7003839999999855,-0.025
2010-09-03 17:00:00,0.030555089,1.7127399999999398,0.016666667000000003
2010-09-03 18:00:00,-0.054166285,4.949355000000196,-0.025
2010-09-03 19:00:00,-0.311805216,5.793170999999802,0.158333333
2010-09-03 20:00:00,-0.119445292,-0.6999109999999291,-0.10833333299999999
2010-09-03 21:00:00,-0.018402735,-2.7007160000000567,-0.041666667
2010-09-03 22:00:00,0.130903625,0.3771390000001702,-0.008333332999999998
2010-09-03 23:00:00,0.002430344,0.4569659999999658,0.016666666999999996
2010-09-04 00:00:00,0.138194911,-0.5810810000000401,0.0
2010-09-04 01:00:00,0.081943893,-4.1845650000000205,0.025
2010-09-04 02:00:00,0.078472392,-2.3631889999999203,-0.008333333999999998
2010-09-04 03:00:00,-0.048611705,1.5591479999998228,-0.025
2010-09-04 04:00:00,0.01041743,-0.17388499999992746,0.025
2010-09-04 05:00:00,0.018401972,-3.5742239999999583,-0.008333332999999998
2010-09-04 06:00:00,0.046180979,-2.745053000000098,-0.008333333000000005
2010-09-04 07:00:00,0.018055471,-1.861605999999938,0.008333333000000005
2010-09-04 08:00:00,-0.012890306,-4.230589999999893,0.042436975
2010-09-04 09:00:00,0.039973512,-2.103929999999991,-0.017436975000000007
2010-09-04 10:00:00,-0.12152799,0.3575639999999112,0.041666667000000004
2010-09-04 11:00:00,-0.037499746,-0.3623330000000351,-0.058333334
2010-09-04 12:00:00,-0.001388931,-2.606326000000081,0.024999999999999994
2010-09-04 13:00:00,-0.082291794,-1.5488059999997859,0.0
2010-09-04 14:00:00,-0.081943766,2.9239679999998316,-0.058333332999999994
2010-09-04 15:00:00,0.148957443,5.594667000000072,0.008333332999999998
2010-09-04 16:00:00,-0.272569148,5.217366000000084,0.0
2010-09-04 17:00:00,-0.333333715,4.969049999999925,0.025
2010-09-04 18:00:00,-0.180207062,4.800613999999996,-0.008333332999999998
2010-09-04 19:00:00,-0.152431361,3.966220000000021,-0.016666667000000003
2010-09-04 20:00:00,-0.014930598,0.7893830000000435,-0.008333332999999998
2010-09-04 21:00:00,-0.150693766,0.7147589999999582,0.033333333
2010-09-04 22:00:00,0.005555598,1.0125929999999244,0.008333333999999998
2010-09-04 23:00:00,-0.045486577,-0.992678000000069,-0.041666667
2010-09-05 00:00:00,0.124305725,0.09930300000019088,0.041666667
2010-09-05 01:00:00,0.077082443,-1.3105060000000321,-0.033333334
2010-09-05 02:00:00,0.038542684,-2.6510470000000623,0.0
2010-09-05 03:00:00,0.110763804,-1.6382180000000517,-0.008333332999999998
2010-09-05 04:00:00,0.0652771,-1.1218509999998787,0.033333333
2010-09-05 05:00:00,0.051389058,-1.370153000000073,-0.033333333
2010-09-05 06:00:00,-0.044096756,-3.445101999999906,0.025
2010-09-05 07:00:00,0.076735433,-1.965603000000101,0.016666666999999996
2010-09-05 08:00:00,0.05173645,0.5258910000000014,-0.041666667
2010-09-05 09:00:00,0.018402608,2.581374000000096,0.016666666999999996
2010-09-05 10:00:00,0.010069784,3.18211099999985,0.016666666000000004
2010-09-05 11:00:00,0.033680852,3.197001,-0.025
2010-09-05 12:00:00,-0.022917302,2.51204800000005,0.008333333999999998
2010-09-05 13:00:00,-0.426041921,2.0599500000000717,0.016666666000000004
2010-09-05 14:00:00,-0.318054962,3.653591000000006,0.008333333999999998
2010-09-05 15:00:00,-0.756944911,1.732428999999911,0.475
2010-09-05 16:00:00,-0.621874746,0.8091180000001259,0.5499999999999999
2010-09-05 17:00:00,-0.354513931,0.9483769999999367,0.27500000000000013
2010-09-05 18:00:00,0.027430852,-0.2680609999999888,-0.15000000000000013
2010-09-05 19:00:00,0.082291412,0.6603009999998903,-0.13333333400000003
2010-09-05 20:00:00,0.067013931,-0.06463199999984681,-0.15833333299999985
2010-09-05 21:00:00,-0.043054708,0.14396599999986393,0.008333332999999943
2010-09-05 22:00:00,0.480901972,-0.3673159999998461,-0.38333333299999994
2010-09-05 23:00:00,-5.374305471,-96.41948000000002,-0.36666666700000006
2010-09-06 00:00:00,-5.374305471,-51.11133300000006,-0.183333333
2010-09-06 01:00:00,0.0,-22.31901099999982,0.0
2010-09-06 02:00:00,0.025910361,-17.755641000000196,0.714285714
2010-09-06 03:00:00,-0.025910361,-15.117266999999856,-0.714285714
2010-09-06 04:00:00,0.000347217,-12.867191000000048,0.066666667
2010-09-06 05:00:00,-0.000347217,-11.596340000000055,-0.066666667
2010-09-06 06:00:00,0.0,-11.2786329999999,0.0
2010-09-06 07:00:00,0.0,-9.744689000000108,0.0
2010-09-06 08:00:00,0.0,-9.297968999999966,0.0
2010-09-06 09:00:00,0.0,-7.912951999999905,0.0
2010-09-06 10:00:00,0.0,-7.476027000000158,0.0
2010-09-06 11:00:00,0.0,-7.1386079999999765,0.0
2010-09-06 12:00:00,0.0,-6.39378899999997,0.0
2010-09-06 13:00:00,0.0,-6.0215220000000045,0.0
2010-09-06 14:00:00,0.0,-5.698967000000039,0.0
2010-09-06 15:00:00,0.0,-5.902415000000019,0.0
2010-09-06 16:00:00,0.0,-4.9641949999997905,0.0
2010-09-06 17:00:00,0.0,-4.115355000000136,0.0
2010-09-06 18:00:00,0.0,-4.631583999999975,0.0
2010-09-06 19:00:00,0.0,-4.050760000000082,0.0
2010-09-06 20:00:00,0.0,-2.913915999999972,0.0
2010-09-06 21:00:00,0.0,-3.2615089999999327,0.0
2010-09-06 22:00:00,0.0,-3.0926640000000134,0.0
2010-09-06 23:00:00,0.0,-2.9240050000000792,0.0
2010-09-07 00:00:00,0.0,-3.350881999999956,0.0
2010-09-07 01:00:00,0.0,-4.010906999999861,0.0
2010-09-07 02:00:00,0.0,-3.465122000000065,0.0
2010-09-07 03:00:00,0.0,-2.9286540000000514,0.0
2010-09-07 04:00:00,0.0,-3.018432999999959,0.0
2010-09-07 05:00:00,0.0,-3.5593320000000404,0.0
2010-09-07 06:00:00,0.0,-2.8544409999999516,0.0
2010-09-07 07:00:00,0.0,-2.104808000000048,0.0
2010-09-07 08:00:00,0.0,-2.4622120000000223,0.0
2010-09-07 09:00:00,0.0,-2.323093999999969,0.0
2010-09-07 10:00:00,0.0,-2.268782999999985,0.0
2010-09-07 11:00:00,0.0,-2.3281970000000456,0.0
2010-09-07 12:00:00,0.0,-2.561490499999991,0.0
2010-09-07 13:00:00,0.0,-1.9062097999999423,0.0
2010-09-07 14:00:00,0.0,-1.6530761999999868,0.0
2010-09-07 15:00:00,0.0,-1.1915069000000358,0.0
2010-09-07 16:00:00,0.0,-1.618348200000014,0.0
2010-09-07 17:00:00,0.0,-0.7148436999999603,0.0
2010-09-07 18:00:00,0.0,-0.029785199999992074,0.0
2010-09-07 19:00:00,0.0,-0.1340331999999762,0.0
2010-09-07 20:00:00,0.0,2.308381099999906,0.0
2010-09-07 21:00:00,0.0,0.8439820000000964,0.0
2010-09-07 22:00:00,0.0,-0.6106700000000274,0.0
2010-09-07 23:00:00,0.0,-1.2360270000000355,0.0
2010-09-08 00:00:00,0.0,-1.782217400000036,0.0
2010-09-08 01:00:00,0.0,-2.9096644999999626,0.0
2010-09-08 02:00:00,0.0,-3.0522810999999592,0.0
2010-09-08 03:00:00,0.0,-3.5345052000000123,0.0
2010-09-08 04:00:00,0.0,-3.8074890000000323,0.0
2010-09-08 05:00:00,0.0,-3.5558167000000367,0.0
2010-09-08 06:00:00,0.0,-2.8182855999999674,0.0
2010-09-08 07:00:00,0.0,-1.727506999999946,0.0
2010-09-08 08:00:00,0.0,-1.83675130000006,0.0
2010-09-08 09:00:00,0.0,-1.3800456000000167,0.0
2010-09-08 10:00:00,0.0,-1.29565429999991,0.0
2010-09-08 11:00:00,0.0,-96.41948000000002,0.0
2010-09-08 12:00:00,0.0,-96.41948000000002,0.0
2010-09-08 13:00:00,0.0,96.21596199999999,0.0
2010-09-08 14:00:00,0.0,96.21596199999999,0.0
2010-09-08 15:00:00,0.0,-0.71980080000003,0.0
2010-09-08 16:00:00,0.0,-0.799235000000067,0.0
2010-09-08 17:00:00,0.0,-1.355252099999916,0.0
2010-09-08 18:00:00,0.0,-0.6702453999999989,0.0
2010-09-08 19:00:00,0.0,-0.41204320000008465,0.0
2010-09-08 20:00:00,0.0,-0.46663409999996475,0.0
2010-09-08 21:00:00,0.0,-0.3425293000000238,0.0
2010-09-08 22:00:00,0.0,-2.099828099999968,0.0
2010-09-08 23:00:00,0.0,-1.4594370999999455,0.0
2010-09-09 00:00:00,0.0,-0.5857747000000018,0.0
2010-09-09 01:00:00,0.0,-1.0524089000000458,0.0
2010-09-09 02:00:00,0.0,-0.8538410999999542,0.0
2010-09-09 03:00:00,0.0,-1.0921223999999938,0.0
2010-09-09 04:00:00,0.0,-2.283528600000068,0.0
2010-09-09 05:00:00,0.0,-1.1814779000000044,0.0
2010-09-09 06:00:00,0.0,-1.4644369000000097,0.0
2010-09-09 07:00:00,0.0,-0.779375200000004,0.0
2010-09-09 08:00:00,0.0,-1.6033787999999731,0.0
2010-09-09 09:00:00,0.0,-1.166582700000049,0.0
2010-09-09 10:00:00,0.0,-1.380047599999898,0.0
2010-09-09 11:00:00,0.0,-1.002881900000034,0.0
2010-09-09 12:00:00,0.0,-1.2807668000000376,0.0
2010-09-09 13:00:00,0.0,-1.0821939999999586,0.0
2010-09-09 14:00:00,0.0,-0.2829590000000053,0.0
2010-09-09 15:00:00,0.0,0.14396160000001146,0.0
2010-09-09 16:00:00,0.0,-0.27303059999997004,0.0
2010-09-09 17:00:00,0.0,-0.23330590000000484,0.0
2010-09-09 18:00:00,0.0,-0.992793200000051,0.0
2010-09-09 19:00:00,0.0,-0.16381379999995715,0.0
2010-09-09 20:00:00,0.0,-0.31274419999999736,0.0
2010-09-09 21:00:00,0.0,0.0,0.0
2010-09-09 22:00:00,0.0,-0.2084961000000476,0.0
2010-09-09 23:00:00,0.0,-0.45174150000002555,0.0
2010-09-10 00:00:00,0.0,-0.9283040000000256,0.0
2010-09-10 01:00:00,0.0,-1.8516438999999991,0.0
2010-09-10 02:00:00,0.0,-1.4842936000000009,0.0
2010-09-10 03:00:00,0.0,-0.8985188999999991,0.0
2010-09-10 04:00:00,0.0,-0.6354166999999507,0.0
2010-09-10 05:00:00,0.0,-1.2509764999999788,0.0
2010-09-10 06:00:00,0.0,-0.8091635000000679,0.0
2010-09-10 07:00:00,0.0,-0.6949869000000035,0.0
2010-09-10 08:00:00,0.0,-1.2410084999999071,0.0
2010-09-10 09:00:00,0.0,-0.6502879000000803,0.0
2010-09-10 10:00:00,0.0,-0.74959309999997,0.0
2010-09-10 11:00:00,0.0,-1.2906901000000062,0.0
2010-09-10 12:00:00,0.0,-0.6304556000000048,0.0
2010-09-10 13:00:00,0.0,-0.6107095999999501,0.0
2010-09-10 14:00:00,0.0,0.03971760000001723,0.0
2010-09-10 15:00:00,0.0,0.09930520000000342,0.0
2010-09-10 16:00:00,0.0,-0.15392050000002655,0.0
2010-09-10 17:00:00,0.0,-0.33756510000000617,0.0
2010-09-10 18:00:00,0.0,-0.16381830000000264,0.0
2010-09-10 19:00:00,0.0,0.07942709999997533,0.0
2010-09-10 20:00:00,0.0,0.22835280000003877,0.0
2010-09-10 21:00:00,0.0,0.0347494000000097,0.0
2010-09-10 22:00:00,0.0,-0.23828130000003966,0.0
2010-09-10 23:00:00,0.0,-0.2680663999999524,0.0
2010-09-11 00:00:00,0.0,-0.7247720999999956,0.0
2010-09-11 01:00:00,0.0,-1.4793233000000328,0.0
2010-09-11 02:00:00,0.0,-1.826768500000071,0.0
2010-09-11 03:00:00,0.0,-0.4567051999999876,0.0
2010-09-11 04:00:00,0.0,-1.0077311999999665,0.0
2010-09-11 05:00:00,0.0,-1.2559406999999965,0.0
2010-09-11 06:00:00,0.0,-0.7545572999999877,0.0
2010-09-11 07:00:00,0.0,-0.39217120000000705,0.0
2010-09-11 08:00:00,0.0,-1.1268718000000035,0.0
2010-09-11 09:00:00,0.0,-1.578613300000029,0.0
2010-09-11 10:00:00,0.0,-1.2410480999999436,0.0
2010-09-11 11:00:00,0.0,-0.6304525000000467,0.0
2010-09-11 12:00:00,0.0,-0.5758453999999347,0.0
2010-09-11 13:00:00,0.0,0.17870999999991,0.0
2010-09-11 14:00:00,0.0,0.3822428000000855,0.0
2010-09-11 15:00:00,0.0,0.35245769999994536,0.0
2010-09-11 16:00:00,0.0,0.953125,0.0
2010-09-11 17:00:00,0.0,0.8439127000000326,0.0
2010-09-11 18:00:00,0.0,0.5857747999999674,0.0
2010-09-11 19:00:00,0.0,-0.23828129999992598,0.0
2010-09-11 20:00:00,0.0,-0.029785100000026432,0.0
2010-09-11 21:00:00,0.0,0.04964189999998325,0.0
2010-09-11 22:00:00,0.0,0.25813800000003084,0.0
2010-09-11 23:00:00,0.0,-0.6999511000000211,0.0
2010-09-12 00:00:00,0.0,-0.9481607999999824,0.0
2010-09-12 01:00:00,1.243055441,95.43164119999994,1.458333333
2010-09-12 02:00:00,-0.815972123,96.21596199999999,-0.6916666659999999
2010-09-12 03:00:00,0.025694382,-41.15316199999984,0.34166666600000006
2010-09-12 04:00:00,2.00243057,96.21596199999999,0.891666667
2010-09-12 05:00:00,-0.127777942,4.0806669999999485,0.0
2010-09-12 06:00:00,-0.002430518,-4.5421910000000025,0.0
2010-09-12 07:00:00,0.004513812,0.7298120000000381,0.0
2010-09-12 08:00:00,-0.002430542,2.6902529999999842,0.0
2010-09-12 09:00:00,0.000694482,3.976427000000058,0.0
2010-09-12 10:00:00,-0.004166643,4.115448000000015,0.0
2010-09-12 11:00:00,-0.005208238,1.4396959999999126,0.0
2010-09-12 12:00:00,5.379514345,2.8492129999999634,-1.1583333329999999
2010-09-12 13:00:00,5.379514345,5.475548000000117,-0.75
2010-09-12 14:00:00,-0.004514058,4.284181999999873,-0.008333333999999998
2010-09-12 15:00:00,-0.074306107,2.5913610000000062,-0.024999999999999994
2010-09-12 16:00:00,-0.148609924,0.21349400000008245,-0.008333332999999998
2010-09-12 17:00:00,-0.044791667,-0.3078729999999723,0.05
2010-09-12 18:00:00,0.0527771,3.9563969999999244,-0.05833333300000001
2010-09-12 19:00:00,-0.06666654,3.3853429999999207,0.033333333
2010-09-12 20:00:00,-1.38263944,-40.35875599999986,-0.008333332999999998
2010-09-12 21:00:00,1.432292175,47.924263999999994,0.024999999999999994
2010-09-12 22:00:00,0.122221883,-1.0027259999999387,-0.024999999999999994
2010-09-12 23:00:00,0.024999746,-0.8440550000000258,0.024999999999999994
2010-09-13 00:00:00,0.065278117,-1.7271480000001702,-0.049999999999999996
2010-09-13 01:00:00,0.022917048,-0.6452129999997851,0.025
2010-09-13 02:00:00,0.081943893,0.48111199999993914,-0.016666666999999996
2010-09-13 03:00:00,0.027083588,0.6604290000000219,0.0
2010-09-13 04:00:00,0.046527735,1.002565999999888,0.024999999999999994
2010-09-13 05:00:00,-0.029166921,0.3622860000000401,0.02500000000000001
2010-09-13 06:00:00,0.038194784,0.02990700000009383,-0.03333333300000001
2010-09-13 07:00:00,0.049999746,2.5021059999999125,0.075
2010-09-13 08:00:00,0.065624619,1.1320020000000568,-0.05
2010-09-13 09:00:00,-0.178471756,-0.5858350000000883,0.075
2010-09-13 10:00:00,-0.04861056,-1.1370010000000548,-0.016666666999999996
2010-09-13 11:00:00,0.013193893,-1.2558849999998074,-0.04166666699999999
2010-09-13 12:00:00,-0.048610942,0.3425359999998818,-0.02500000000000001
2010-09-13 13:00:00,-0.046179835,4.840189000000009,0.02500000000000001
2010-09-13 14:00:00,-0.185467438,6.892489000000069,-0.0035714280000000015
2010-09-13 15:00:00,-0.092311696,3.2539580000000115,-0.038095238000000003
2010-09-13 16:00:00,0.097223282,2.3433809999999085,-0.008333333999999998
2010-09-13 17:00:00,-0.102431234,0.744656999999961,0.03333333399999999
2010-09-13 18:00:00,-0.008679962,-2.9190869999999904,0.01666666600000001
2010-09-13 19:00:00,0.024305598,-1.4050019999999677,-0.05
2010-09-13 20:00:00,-0.036458588,3.6886959999999362,0.024999999999999994
2010-09-13 21:00:00,-0.041667302,2.2339249999999993,0.008333333999999998
2010-09-13 22:00:00,-0.018749619,0.13406299999996918,-0.04166666699999999
2010-09-13 23:00:00,0.067013423,-2.179340999999795,0.0
2010-09-14 00:00:00,0.039237086,-4.041014000000132,0.016666666999999996
2010-09-14 01:00:00,0.025347392,-4.5521400000000085,-0.016666666999999996
2010-09-14 02:00:00,0.004861196,-3.6734899999999016,0.05
2010-09-14 03:00:00,0.040276718,-3.633690000000115,0.008333332999999998
2010-09-14 04:00:00,0.008680344,-3.25660199999993,0.016666666999999996
2010-09-14 05:00:00,-0.114582698,-4.269225000000006,0.0
2010-09-14 06:00:00,-0.01979154,-3.087784000000056,0.0
2010-09-14 07:00:00,0.085069021,2.2687000000000808,-0.03333333300000001
2010-09-14 08:00:00,0.082291921,1.538859999999886,0.01666666600000001
2010-09-14 09:00:00,-0.020487213,-0.7049199999999018,-0.01666666600000001
2010-09-14 10:00:00,0.012154261,-0.9828870000001189,0.02500000000000001
2010-09-14 11:00:00,-0.072570038,-0.7347399999998743,0.024999999999999994
2010-09-14 12:00:00,0.106597646,-1.0920439999999871,0.0
2010-09-14 13:00:00,-0.020833333,1.1119959999998628,-0.058333334
2010-09-14 14:00:00,-0.067014186,8.146323000000166,0.01666666700000001
2010-09-14 15:00:00,0.006250127,3.8866599999998925,0.024999999999999994
2010-09-14 16:00:00,-0.069444529,-1.2259950000000117,-0.05
2010-09-14 17:00:00,-0.081944402,-6.175424999999905,0.058333333
2010-09-14 18:00:00,0.040625381,-3.678427000000056,-0.041666666000000005
2010-09-14 19:00:00,-0.079167684,1.0870680000000448,0.0
2010-09-14 20:00:00,-0.032637787,4.353705999999875,-0.008333333999999998
2010-09-14 21:00:00,0.08333257,7.391751999999997,0.0
2010-09-14 22:00:00,0.066666921,-2.1843509999998787,0.0
2010-09-14 23:00:00,0.315624873,-8.409294000000045,-0.024999999999999994
2010-09-15 00:00:00,-0.018056107,5.832873000000063,0.12499999999999999
2010-09-15 01:00:00,0.123263931,9.650408999999854,-0.08333333299999998
2010-09-15 02:00:00,0.2315979,5.654246000000057,-0.02500000000000001
2010-09-15 03:00:00,0.001735942,0.1637430000000677,0.02500000000000001
2010-09-15 04:00:00,0.048611323,-1.4990900000000238,-0.008333333000000012
2010-09-15 05:00:00,-0.155556234,-4.800271000000066,-0.058333333999999994
2010-09-15 06:00:00,0.085069784,-2.765083999999888,0.0
2010-09-15 07:00:00,-0.165971629,-0.2680920000000242,0.0
2010-09-15 08:00:00,0.00416654,-0.9679989999999634,-0.025
2010-09-15 09:00:00,0.053125127,-0.4914530000000923,0.0
2010-09-15 10:00:00,-0.081596629,0.7941889999999603,0.0
2010-09-15 11:00:00,0.052082062,0.6006489999999758,0.05
2010-09-15 12:00:00,0.05555687,1.042613000000074,-0.041666666000000005
2010-09-15 13:00:00,-0.179515457,0.21344100000010258,0.0
2010-09-15 14:00:00,-0.172569402,0.213448999999855,0.0
2010-09-15 15:00:00,-0.129513295,0.49637300000017603,0.008333333000000002
2010-09-15 16:00:00,-0.014583079,1.8565169999999398,0.016666666999999996
2010-09-15 17:00:00,-0.118403244,0.84418299999993,0.05833333300000001
2010-09-15 18:00:00,-0.022916158,-0.22367299999996249,0.08333333299999998
2010-09-15 19:00:00,0.014583079,1.141838000000007,-0.008333332999999998
2010-09-15 20:00:00,0.090624619,3.310983999999962,-0.024999999999999994
2010-09-15 21:00:00,-0.089582952,2.626126000000113,0.024999999999999994
2010-09-15 22:00:00,0.12708257,0.22339999999985594,-0.024999999999999994
2010-09-15 23:00:00,0.230524011,2.0452170000000933,-0.032352940999999996
2010-09-16 00:00:00,-0.014203846,-0.9084410000000389,0.115686274
2010-09-16 01:00:00,0.186110942,-2.8344429999999647,-0.141666666
2010-09-16 02:00:00,0.014236196,2.0452029999999013,-0.03333333399999999
2010-09-16 03:00:00,-0.218402735,-0.05947100000003047,-0.025
2010-09-16 04:00:00,0.004514058,-1.1368189999998322,0.016666667000000003
2010-09-16 05:00:00,0.069820276,1.5302229999999781,-0.041735537
2010-09-16 06:00:00,0.088860958,-0.33891600000015387,0.008402204
2010-09-16 07:00:00,0.106596629,-5.108113000000003,0.05
2010-09-16 08:00:00,0.039930344,-1.9061589999998887,-0.025
2010-09-16 09:00:00,0.030208079,0.9479550000000927,-0.024999999999999998
2010-09-16 10:00:00,-0.0128479,3.4601399999999103,0.016666666
2010-09-16 11:00:00,-0.129860306,-1.4396670000000995,0.016666667000000003
2010-09-16 12:00:00,-0.020832952,-3.32579399999986,-0.025
2010-09-16 13:00:00,-0.084375763,1.032261999999946,-0.008333333000000002
2010-09-16 14:00:00,-0.177776718,2.000577000000021,0.041666666000000005
2010-09-16 15:00:00,-0.079167557,2.2340609999998833,0.058333334
2010-09-16 16:00:00,0.019791412,-0.1390480000000025,0.016666665999999997
2010-09-16 17:00:00,-0.038541412,-0.6850909999998294,0.024999999999999994
2010-09-16 18:00:00,-0.064929835,-0.8636850000000322,-0.05833333299999999
2010-09-16 19:00:00,-0.012846756,-0.6554810000000089,0.04166666699999999
2010-09-16 20:00:00,0.078123856,0.18864400000006754,-0.04166666699999999
2010-09-16 21:00:00,0.083680216,0.3624049999998533,-0.03333333300000001
2010-09-16 22:00:00,-0.035415904,-1.6829290000000583,-0.008333333999999998
2010-09-16 23:00:00,0.080903117,-1.2707239999999729,0.05
2010-09-17 00:00:00,-0.038890076,-0.11893999999983862,0.03333333399999999
2010-09-17 01:00:00,-0.019443766,0.0,0.0
2010-09-17 02:00:00,0.033680598,0.3522609999999986,0.05000000000000002
2010-09-17 03:00:00,0.075000254,1.7869009999999435,-0.03333333400000002
2010-09-17 04:00:00,0.090624873,-0.6254349999999249,-0.04999999999999999
2010-09-17 05:00:00,0.127083079,0.2680769999999484,-0.05
2010-09-17 06:00:00,-0.014236069,1.2461859999998524,-0.016666666000000004
2010-09-17 07:00:00,-0.082291794,-1.73762899999997,0.008333333000000005
2010-09-17 08:00:00,0.014583715,0.9929160000001502,0.0
2010-09-17 09:00:00,0.056944784,1.0872769999998582,-0.03333333300000001
2010-09-17 10:00:00,-0.000348155,0.4666650000001482,0.008333333000000002
2010-09-17 11:00:00,0.056597392,-0.6355100000000675,0.008333332999999998
2010-09-17 12:00:00,-0.020486196,0.1837590000000091,0.008333333999999998
2010-09-17 13:00:00,-0.071180852,1.8963180000000648,-0.016666666999999996
2010-09-17 14:00:00,-0.157985433,4.974197000000004,0.008333332999999998
2010-09-17 15:00:00,-0.13541743,0.9581279999999879,0.058333333999999994
2010-09-17 16:00:00,-0.113874048,-1.7658340000000408,0.10161064400000001
2010-09-17 17:00:00,-0.04237608,-1.3570380000001023,-0.076610644
2010-09-17 18:00:00,-0.009027608,0.09935700000005454,-0.041666667000000004
2010-09-17 19:00:00,-0.068749364,-1.3103530000000774,0.05
2010-09-17 20:00:00,-0.081945292,0.8238579999999729,-0.016666666999999996
2010-09-17 21:00:00,0.009375636,0.5757250000001477,-0.041666666000000005
2010-09-17 22:00:00,0.054861196,0.8888930000000528,0.03333333300000001
2010-09-17 23:00:00,0.012487975,0.911576999999852,-0.017355372000000008
2010-09-18 00:00:00,0.023623221,-2.961860999999999,-0.015977961
2010-09-18 01:00:00,0.045138423,0.198669000000109,0.058333333
2010-09-18 02:00:00,0.05729332,1.1663409999998748,0.04166666699999999
2010-09-18 03:00:00,0.089929072,-0.3176469999998517,0.025000000000000022
2010-09-18 04:00:00,-0.015277354,-0.6151449999999841,-0.016666667000000024
2010-09-18 05:00:00,0.244791921,-0.10452800000007301,0.08333333300000001
2010-09-18 06:00:00,0.121179962,0.7197140000000672,-0.05833333299999999
2010-09-18 07:00:00,0.022222392,0.25800699999990684,0.008333332999999998
2010-09-18 08:00:00,-0.022916667,-0.6203960000000279,0.0
2010-09-18 09:00:00,0.085069402,0.06955199999993056,-0.016666665999999997
2010-09-18 10:00:00,-0.01145846,-1.5982899999999063,-0.03333333400000002
2010-09-18 11:00:00,-0.036458206,-2.8248100000000704,-0.066666666
2010-09-18 12:00:00,-0.043589647,-1.4856359999998858,-0.007633054
2010-09-18 13:00:00,-0.148423394,2.528233,0.03263305400000001
2010-09-18 14:00:00,-0.064930979,2.2140190000000075,-0.033333334000000006
2010-09-18 15:00:00,-0.042014567,2.372912000000042,0.075
2010-09-18 16:00:00,-0.086457825,-1.1268979999999829,0.06666666700000001
2010-09-18 17:00:00,0.071527608,0.6651439999998274,-0.04166666700000002
2010-09-18 18:00:00,-0.119097137,1.3702430000000732,-0.06666666599999999
2010-09-18 19:00:00,-0.039985038,-1.5373950000000605,0.007300274999999995
2010-09-18 20:00:00,0.05769299,-0.3689640000000054,-0.02396694199999999
2010-09-18 21:00:00,-0.019791158,-0.030139999999846623,0.09166666700000001
2010-09-18 22:00:00,0.049743789,-0.14509100000009312,-0.09082633100000001
2010-09-18 23:00:00,0.045962606,1.2238680000000386,0.014862142999999994
2010-09-19 00:00:00,0.031029419,2.7192569999999705,-0.01570247899999999
2010-09-19 01:00:00,-0.033679835,0.7495559999999841,0.008333332999999998
2010-09-19 02:00:00,0.082985433,-7.585354999999936,0.04999999999999999
2010-09-19 03:00:00,0.162500254,-9.645355000000109,0.09166666700000001
2010-09-19 04:00:00,0.022916794,-3.5843489999999747,-0.125
2010-09-19 05:00:00,0.03645846,1.4149170000000595,0.05833333299999999
2010-09-19 06:00:00,-3.547917223,-13.532191000000012,0.06666666700000001
