SampleTimeUTC,Avg_PLT_CO2VentRate_TPH,Avg_CCS1_WHCO2InjPs_psi,Avg_CCS1_WHCO2InjTp_F,Avg_CCS1_ANPs_psi,Avg_CCS1_DH6325Ps_psi,Avg_CCS1_DH6325Tp_F,Avg_VW1_WBTbgPs_psi,Avg_VW1_WBTbgTp_F,Avg_VW1_Z11D4917Ps_psi,Avg_VW1_Z11D4917Tp_F,Avg_VW1_Z10D5001Ps_psi,Avg_VW1_Z10D5001Tp_F,Avg_VW1_Z09D5653Ps_psi,Avg_VW1_Z09D5653Tp_F,Avg_VW1_Z08D5840Ps_psi,Avg_VW1_Z08D5840Tp_F,Avg_VW1_Z07D6416Ps_psi,Avg_VW1_Z07D6416Tp_F,Avg_VW1_Z06D6632Ps_psi,Avg_VW1_Z06D6632Tp_F,Avg_VW1_Z05D6720Ps_psi,Avg_VW1_Z05D6720Tp_F,Avg_VW1_Z04D6837Ps_psi,Avg_VW1_Z04D6837Tp_F,Avg_VW1_Z03D6945Ps_psi,Avg_VW1_Z03D6945Tp_F,Avg_VW1_Z02D6982Ps_psi,Avg_VW1_Z02D6982Tp_F,Avg_VW1_Z01D7061Ps_psi,Avg_VW1_Z01D7061Tp_F,Avg_VW1_Z0910D5482Ps_psi,Avg_VW1_Z0910D5482Tp_F,inj_diff 
2010-01-16 02:00:00,0.0,1225.842391,89.71927719,526.3503581,3179.591506,125.3809341,2229.362111,104.3201619,2073.613989,105.6607002,2106.976864,101.9812432,2539.013312,113.653452,2630.0,117.0,2904.716654,116.6421237,3015.112071,120.8775373,,,3134.440361,120.0567573,3327.092155,121.9196349,3340.206476,122.1271454,3288.143099,122.8535797,2359.642802,112.7192192,-0.186111832
2010-01-16 03:00:00,0.0,1229.94283,90.38541438,534.2962947,3176.83429,125.3111462,2229.385317,104.3009919,2073.614553,105.6553001,2106.976449,101.9941137,2539.020103,113.6527621,2630.0,117.0,2904.713019,116.6427837,3015.168862,120.8804022,,,3134.460024,120.0580473,3327.218394,121.9047696,3340.39833,122.1358752,3288.155127,122.8629245,2359.653595,112.7285795,-0.321527863
2010-01-16 04:00:00,0.0,1235.095589,91.09806118,560.1654541,3179.234898,125.3539611,2229.342708,104.3148369,2073.645473,105.6596202,2106.986711,101.9925086,2539.020707,113.6500023,2630.0,117.0,2904.719356,116.6476438,3015.145156,120.8854568,,,3134.471399,120.0709473,3327.339714,121.8881793,3340.573,122.1579847,3288.201127,122.8582446,2359.638371,112.7336197,-0.21770846
2010-01-16 05:00:00,0.0,1239.444196,91.27274348,580.2026265,3186.912998,125.5191141,2229.313625,104.2946019,2073.642794,105.6736602,2107.013786,101.9909037,2538.982019,113.6493572,2630.0,117.0,2904.715218,116.6290284,3015.154681,120.883297,,,3134.481775,120.0644973,3327.413481,121.8911192,3340.696724,122.1498998,3288.205756,122.8402902,2359.657627,112.7386599,0.12048645
2010-01-16 06:00:00,0.0,1238.302415,91.13138669,587.985463,3195.272158,125.7216958,2229.269845,104.2871469,2073.707819,105.6639402,2106.98682,101.9892684,2539.024023,113.6500621,2630.0,117.0,2904.63915,116.6373236,3015.140656,120.8746574,,,3134.555884,120.0599823,3327.577488,121.9234295,3340.825916,122.14444,3288.205733,122.8379801,2359.715002,112.74154,-0.897569911
2010-01-16 07:00:00,0.0,1246.304762,92.75882753,610.9355433,3200.993549,125.8446248,2229.304515,104.2924719,2073.652694,105.6747402,2107.001103,101.9836283,2539.05694,113.6466571,2630.0,117.0,2904.665824,116.6373086,3015.193046,120.8847369,,,3134.54435,120.0619173,3327.654474,121.9334796,3340.875779,122.1459999,3288.269094,122.84188,2359.662937,112.7328997,-0.46736056
2010-01-16 08:00:00,0.0,1252.008661,93.12467346,651.3113139,3212.113786,126.0809725,2229.281771,104.2892769,2073.599611,105.6542201,2106.991687,101.9772081,2539.021741,113.6452772,2630.0,117.0,2904.69233,116.6414337,3015.158002,120.883282,,,3134.528672,120.0535323,3327.677728,121.9241795,3340.940432,122.1405251,3288.276725,122.8457799,2359.60799,112.7437,-0.342708588
2010-01-16 09:00:00,0.0,1256.88361,93.48392442,683.4026271,3226.274677,126.3857484,2229.252354,104.2903419,2073.63267,105.6617802,2106.993351,101.999769,2539.033331,113.6480071,2630.0,117.0,2904.686713,116.6414337,3015.155745,120.8760974,,,3134.503969,120.0548223,3327.617401,121.9300446,3341.004156,122.1522397,3288.348678,122.8473399,2359.57478,112.7285795,-0.193403117
2010-01-16 10:00:00,0.0,1254.957439,92.70352859,672.3125824,3241.035111,126.7422817,2229.277911,104.2882119,2073.634534,105.6801552,2106.95116,101.9941888,2539.003829,113.6459672,2630.0,117.0,2904.687805,116.6310984,3015.118268,120.8753774,,,3134.519505,120.0548223,3327.57429,121.9313796,3340.992104,122.1467799,3288.319832,122.8535797,2359.58043,112.7278595,0.480903371
2010-01-16 11:00:00,0.0,1254.376623,92.50431112,648.7101486,3250.776969,126.9755805,2229.297445,104.2977969,2073.644371,105.6704202,2106.987496,102.0054694,2538.98347,113.6425921,2630.0,117.0,2904.711912,116.6393336,3015.149508,120.8710576,,,3134.511912,120.0586923,3327.582208,121.9293996,3340.968483,122.142865,3288.328013,122.8449999,2359.581203,112.7300196,0.350694402
2010-01-16 12:00:00,0.0,1254.332009,92.56363843,638.8959381,3253.157709,127.0409916,2229.292015,104.2924719,2073.684204,105.6736602,2106.985616,101.998164,2539.016121,113.6506922,2630.0,117.0,2904.729747,116.6393636,3015.151329,120.8796972,,,3134.493953,120.0599823,3327.611324,121.9347996,3341.01181,122.141305,3288.364355,122.8566847,2359.56547,112.7314596,-0.117015076
2010-01-16 13:00:00,0.0,1259.027909,93.37955558,639.1704854,3253.761851,127.0676652,2229.251833,104.2818219,2073.680935,105.6812202,2106.964543,102.0176202,2539.035335,113.6439272,2630.0,117.0,2904.743398,116.6420787,3015.176628,120.8804022,,,3134.507218,120.0599823,3327.642403,121.9414897,3341.036371,122.1475599,3288.378988,122.8449999,2359.573698,112.74298,-0.086805089
2010-01-16 14:00:00,0.0,1264.528446,94.04715684,667.0359426,3257.967891,127.1440115,2229.301778,104.2871469,2073.689571,105.6704202,2107.006799,102.0111247,2539.006183,113.6453071,2630.0,117.0,2904.688784,116.6386886,3015.168644,120.8811221,,,3134.514268,120.0535323,3327.687048,121.9455998,3341.039693,122.1498998,3288.457039,122.84188,2359.553078,112.7400999,0.824305725
2010-01-16 15:00:00,0.0,1264.667356,93.06937402,657.9442744,3266.037602,127.3443523,2229.40956,104.2882119,2073.69516,105.6769002,2107.015011,102.0086796,2539.005182,113.6500172,2630.0,117.0,2904.692794,116.6435187,3015.17218,120.8804171,,,3134.533236,120.0528873,3327.690186,121.9469198,3341.076353,122.1475299,3288.480554,122.8340803,2359.54632,112.7408199,0.655902608
2010-01-16 16:00:00,0.0,1259.340752,93.75968335,651.2163417,3269.746059,127.4252143,2229.445107,104.3052519,2073.668127,105.6715002,2107.02701,101.9997841,2539.024827,113.6513971,2630.0,117.0,2904.688985,116.6414186,3015.167261,120.8746574,,,3134.549103,120.0606273,3327.791475,121.9833254,3341.079466,122.1522247,3288.484035,122.8504598,2359.568463,112.7336197,-4.830208731
2010-01-16 17:00:00,0.0,1214.836761,87.88455995,581.3545715,3241.251788,126.8237383,2229.606771,104.3233269,2073.657277,105.6790602,2107.066313,102.0006242,2539.026978,113.6466571,2630.0,117.0,2904.695915,116.6407586,3015.150267,120.8868818,,,3134.536584,120.0574023,3327.591935,121.955335,3341.113647,122.1600395,3288.482465,122.8418651,2359.577207,112.7343397,-9.162152068
2010-01-16 18:00:00,0.0,1268.569199,96.56229445,652.6077728,3234.83796,126.6603991,2229.573313,104.3137719,2073.61662,105.6715002,2107.074788,101.9884735,2539.016241,113.650077,2630.0,117.0,2904.692989,116.6359285,3015.140249,120.8796972,,,3134.549703,120.0580473,3326.948572,121.9462452,3340.747821,122.1772741,3288.524412,122.8379652,2359.522854,112.7494602,12.00659738
2010-01-16 19:00:00,0.0,1280.056401,95.75846074,633.0330078,3253.021271,127.0550605,2229.602936,104.3222919,2073.617403,105.6758202,2107.030387,101.9973539,2539.000954,113.654142,2630.0,117.0,2904.663826,116.6435187,3015.156679,120.8840169,,,3134.548293,120.0593373,3326.729122,121.9607803,3340.352258,122.1564697,3288.494454,122.8535797,2359.481081,112.7473001,0.646181234
2010-01-16 20:00:00,0.0,1286.901993,95.61930135,639.7217031,3281.954858,127.7038449,2229.683158,104.3382669,2073.62267,105.6736752,2107.037378,102.0038493,2539.01004,113.6479773,2630.0,117.0,2904.656486,116.6455887,3015.141829,120.8854568,,,3134.544224,120.0625623,3326.657465,121.9687154,3340.100627,122.1414551,3288.49849,122.8574796,2359.444328,112.7336197,0.349999237
2010-01-17 00:00:00,0.0,1161.436986,75.34220104,586.0056981,3177.578288,125.393586,2229.745573,104.3530718,2073.612154,105.6542201,2106.969519,102.0022142,2538.972349,113.6582369,2630.0,117.0,2904.573116,116.6490388,3015.063328,120.8847219,,,3134.538354,120.0593373,3321.649573,121.964246,3337.07642,122.1546252,3288.409943,122.8668393,2359.386208,112.7364998,33.70937544
2010-01-17 01:00:00,0.0,1207.633755,92.3347552,674.4306717,3148.906346,124.7140142,2229.717643,104.3488719,2073.636133,105.6531401,2106.95837,101.9941587,2539.020034,113.6582369,2630.0,117.0,2904.600226,116.6511089,3015.076674,120.8919216,,,3134.535474,120.0528873,3320.245463,121.9828764,3334.960197,122.1559903,3288.275273,122.8644845,2359.374497,112.7408199,4.646179946
2010-01-17 02:00:00,0.0,1224.104876,91.86637262,644.0507721,3152.458372,124.7998767,2229.801573,104.3454368,2073.656675,105.6725802,2106.996521,101.9949238,2538.985307,113.6547722,2630.0,117.0,2904.608665,116.6455587,3015.086879,120.8912016,,,3134.544678,120.0606273,3320.100889,121.9889515,3334.023586,122.1481005,3288.227191,122.8683844,2359.380548,112.7300046,0.245139186
2010-01-17 03:00:00,0.0,1230.002256,91.58475463,636.2679484,3172.023301,125.2522461,2229.802657,104.3464868,2073.644102,105.6607002,2107.036206,102.0127298,2539.040887,113.6541271,2630.0,117.0,2904.623966,116.6497288,3015.06802,120.8912165,,,3134.547072,120.0644973,3320.355615,121.9781363,3333.83042,122.1485657,3288.193717,122.8722693,2359.373086,112.7278594,0.193749873
2010-01-17 04:00:00,0.0,1235.155385,91.9161768,621.8769231,3188.290045,125.6260728,2229.787895,104.3550368,2073.634757,105.6661002,2107.05411,102.01597,2539.077303,113.654817,2630.0,117.0,2904.67738,116.6428287,3015.101046,120.8883367,,,3134.570776,120.0625623,3320.751438,121.956566,3333.955774,122.1472755,3288.203019,122.8706944,2359.343107,112.7350597,0.02222201
2010-01-17 05:00:00,0.0,1137.817329,82.92679615,555.7641294,3163.510309,125.1064074,2229.825627,104.3485268,2073.640517,105.6833803,2107.089111,102.0005941,2539.074652,113.6568719,2630.0,117.0,2904.677795,116.6414487,3015.100173,120.8912165,,,3134.584544,120.0696573,3321.04387,121.9754663,3334.231232,122.1393407,3288.207872,122.8683694,2359.32137,112.7321796,-34.43541624
2010-01-17 06:00:00,0.0,1160.64763,82.10208944,597.5416247,3148.190363,124.7377833,2229.834918,104.3345317,2073.673458,105.6801402,2106.943217,101.9901236,2539.060675,113.654817,2630.0,117.0,2904.615985,116.6469688,3015.076438,120.8890268,,,3134.732872,120.1051324,3319.953967,121.9576911,3334.040249,122.1498706,3288.2481,122.8722693,2359.36567,112.7328996,27.00694418
2010-01-17 07:00:00,0.025,1131.944685,87.9266744,638.873231,3117.509528,124.0260586,2229.853918,104.3205517,2073.681276,105.6898603,2106.992619,101.9957338,2539.064087,113.6493422,2630.0,117.0,2904.641105,116.6448987,3015.083093,120.8890118,,,3134.711253,120.0986824,3319.04671,121.9617414,3333.069885,122.1644806,3288.223954,122.8722394,2359.313295,112.7336197,-18.92430556
2010-01-17 08:00:00,0.0,1127.263435,79.16947174,561.9346464,3101.6527,123.6914326,2229.887775,104.3128566,2073.704563,105.6833803,2106.988228,102.0095196,2539.072437,113.6466571,2630.0,117.0,2904.629089,116.6441937,3015.039223,120.8947566,,,3134.674469,120.0909424,3317.850983,121.9678915,3332.157813,122.1569809,3288.13206,122.8722693,2359.318166,112.7386599,21.71145869
2010-01-17 09:00:00,0.0,1155.092736,86.22489185,621.5466159,3190.583272,122.4415358,2229.860781,104.3258917,2073.723975,105.7028203,2106.946061,102.0038493,2539.032678,113.6459522,2630.0,117.0,2904.629081,116.6476588,3015.052958,120.8933316,,,3134.689006,120.0993274,3317.195166,121.9840019,3331.129299,122.153006,3288.078436,122.8730045,2359.305656,112.7400999,3.667708238
2010-01-17 10:00:00,0.0,1219.820777,94.04679146,694.1705714,3219.892023,122.1438714,2229.861882,104.3269117,2073.720445,105.6877003,2106.978861,102.0030243,2539.020756,113.6446171,2630.0,117.0,2904.674961,116.6469688,3015.034135,120.8968866,,,3134.667515,120.0877174,3317.406946,121.9851119,3330.777934,122.1800354,3288.032536,122.8660594,2359.289992,112.7408199,0.45312411
2010-01-17 11:00:00,0.0,1250.449916,95.52298743,675.6486821,3266.541105,123.1581705,2229.887901,104.3278416,2073.694263,105.6855403,2106.968551,102.0046443,2539.033455,113.6371771,2630.0,117.0,2904.664014,116.6359285,3015.061637,120.8976215,,,3134.704622,120.0986824,3317.841587,121.9637214,3330.960199,122.1665207,3288.033309,122.8691345,2359.278194,112.7379398,0.40173645
2010-01-17 12:00:00,0.0,1239.687451,91.77188829,588.9949661,3330.80022,124.5890708,2229.856622,104.3258767,2073.678345,105.6941803,2106.969661,101.999004,2539.031919,113.6392171,2630.0,117.0,2904.707705,116.6386736,3015.070461,120.8904667,,,3134.778406,120.1128724,3318.26486,121.9709815,3331.315586,122.1466461,3288.04056,122.8691345,2359.252006,112.74154,0.380902227
2010-01-17 13:00:00,0.0,1215.432528,87.50040429,561.9387749,3372.789852,125.5316651,2229.83609,104.3303317,2073.638599,105.6898603,2106.978939,101.999769,2539.046124,113.6452922,2630.0,117.0,2904.673352,116.6276484,3015.09953,120.8933167,,,3134.727016,120.1064224,3318.708431,121.9993767,3331.700509,122.1474411,3288.063161,122.8699144,2359.249782,112.7343397,1.927084223
2010-01-17 14:00:00,0.0,1195.039626,84.99881776,563.4065715,3360.186849,125.2905521,2229.720485,104.3326418,2073.621505,105.6844603,2106.994775,102.0022142,2539.055723,113.6419022,2630.0,117.0,2904.651339,116.6338585,3015.086436,120.8926415,,,3134.739024,120.1070674,3319.221238,121.9623864,3332.158742,122.1800354,3288.095388,122.8729746,2359.219078,112.7314596,0.759375
2010-01-17 15:00:00,0.0,1174.169398,83.82134602,549.8876595,3315.079038,124.3118206,2229.147643,104.3000716,2073.684466,105.6873857,2106.964367,101.9939765,2539.098728,113.645642,2630.0,117.0,2904.673691,116.6305625,3015.085546,120.8932228,,,3134.756274,120.1076248,3319.842664,121.9916647,3332.711592,122.1471632,3288.077115,122.8731731,2359.232273,112.7394358,0.278519319
2010-01-17 16:00:00,0.0,1150.927746,81.2598039,571.6497653,3265.227132,123.1959399,2229.138072,104.3073819,2073.717778,105.6769002,2106.988664,101.9876484,2539.110376,113.6405521,2630.0,117.0,2904.674949,116.6400686,3015.111045,120.8919365,,,3134.770695,120.1038424,3320.360813,121.9808514,3333.241836,122.1644206,3288.081305,122.8699144,2359.161466,112.7292995,-0.259769827
2010-01-17 17:00:00,0.0,1136.725257,80.16153704,558.7451261,3205.007277,121.8731835,2229.181732,104.2946019,2073.71804,105.6866203,2106.999597,101.9933037,2539.120986,113.6426071,2630.0,117.0,2904.704535,116.6310984,3015.116001,120.8976065,,,3134.810205,120.1044874,3320.913112,121.9707262,3333.771881,122.180365,3288.178023,122.8722394,2359.131366,112.7300196,0.472916667
2010-01-17 18:00:00,0.0,1124.250121,79.49796314,550.1902026,3149.567714,120.6557285,2229.183378,104.2988619,2073.683893,105.6887803,2106.976103,102.0038193,2539.111829,113.6439571,2630.0,117.0,2904.72299,116.6255783,3015.142155,120.8954616,,,3134.810004,120.0915874,3321.410978,121.9999315,3334.280607,122.1496305,3288.184859,122.8707243,2359.147233,112.7350597,-0.709027354
2010-01-17 19:00:00,0.0,1125.982701,80.96756763,509.5893969,3102.766152,119.6339776,2229.120603,104.2999269,2073.708801,105.6790602,2107.00564,102.0111097,2539.083681,113.646012,2630.0,117.0,2904.777521,116.6220232,3015.158506,120.8926415,,,3134.834001,120.1019074,3321.874615,121.975781,3334.779679,122.1727,3288.208217,122.8745644,2359.157941,112.7235394,0.449652863
2010-01-17 20:00:00,0.0,1112.882101,78.31436996,587.3661458,3078.260445,119.0558642,2229.170656,104.2892769,2073.677665,105.7006603,2107.005066,102.0094896,2539.086121,113.6500471,2630.0,117.0,2904.771989,116.6255183,3015.166091,120.8933017,,,3134.868575,120.0915874,3322.327429,122.0009813,3335.207843,122.171875,3288.196926,122.8730194,2359.116585,112.7321796,0.209722137
2010-01-17 21:00:00,0.0,1108.811469,78.65970624,522.9461497,3070.222683,118.2743821,2229.225977,104.2850169,2073.663145,105.6952603,2107.013143,102.0102997,2539.09691,113.6412271,2630.0,117.0,2904.770709,116.6331085,3015.16653,120.8954765,,,3134.854645,120.0851374,3322.722371,122.0048513,3335.600964,122.1520004,3288.234403,122.8753444,2359.124017,112.7343397,0.293402863
2010-01-17 22:00:00,0.0,1099.091611,77.22489217,592.4755661,3100.378664,117.6255202,2229.226748,104.2924719,2073.686646,105.6985003,2106.989461,102.0095046,2539.117434,113.6486523,2630.0,117.0,2904.710368,116.6407436,3015.135323,120.8997066,,,3134.875474,120.0857824,3323.129822,121.9903011,3336.084932,122.1686951,3288.266691,122.8737695,2359.057764,112.7393799,-0.11597201
2010-01-17 23:00:00,0.0,1091.709877,76.9121479,530.6526103,3113.451044,116.9638742,2229.238123,104.2914069,2073.710929,105.6952603,2106.97371,102.0038343,2539.078937,113.6473471,2630.0,117.0,2904.718597,116.6359285,3015.150543,120.8933167,,,3134.88324,120.0857824,3323.540267,121.9927761,3336.521495,122.1715449,3288.313961,122.8737994,2359.07085,112.7336197,-0.363194275
2010-01-18 00:00:00,0.0,1089.565314,77.56436971,537.231884,3175.109806,116.4081251,2229.327537,104.3095119,2073.692267,105.6931003,2106.946692,102.0111397,2539.061963,113.6439421,2630.0,117.0,2904.713385,116.610398,3015.186047,120.8933017,,,3134.832078,120.0961024,3323.93985,122.0113763,3336.868378,122.168095,3288.311546,122.8714744,2359.089457,112.7278595,-0.360070165
2010-01-18 01:00:00,0.0,1088.135628,77.14981867,617.0523931,3215.707994,116.018955,2229.324701,104.2946019,2073.697626,105.6898603,2106.951306,102.0176051,2539.092926,113.639232,2630.0,117.0,2904.710288,116.6234933,3015.191715,120.9039517,,,3134.856051,120.0883624,3324.227165,121.9972461,3337.203668,122.1407806,3288.367033,122.8676044,2359.030709,112.7350597,0.002431488
2010-01-18 02:00:00,0.0,1093.33812,78.55606823,610.6114232,3216.445624,115.7531708,2229.32665,104.2924719,2073.701497,105.6887803,2106.938127,101.999784,2539.085685,113.6419171,2630.0,117.0,2904.710974,116.6248733,3015.198393,120.9039517,,,3134.859108,120.1031974,3324.532694,121.989176,3337.575592,122.1711398,3288.409157,122.8660444,2359.05341,112.7314596,-0.78090388
2010-01-18 03:00:00,0.0,1095.358646,78.65824146,626.5982427,3216.393717,115.742731,2229.369879,104.2967319,2073.708042,105.6985003,2106.937419,102.0015393,2539.048356,113.6452772,2630.0,117.0,2904.712115,116.6283384,3015.204614,120.9053767,,,3134.880731,120.0961024,3324.748851,121.9722557,3337.869094,122.2067187,3288.433809,122.8629096,2359.055381,112.7256994,0.144097265
2010-01-18 04:00:00,0.0,1089.550466,76.91544374,595.9726756,3215.16475,115.7347184,2229.342183,104.2914069,2073.732102,105.6844603,2106.943542,102.0070895,2539.087156,113.6452772,2630.0,117.0,2904.756527,116.6144931,3015.237362,120.8997216,,,3134.919582,120.0999724,3325.014941,122.002631,3338.101772,122.1851791,3288.489181,122.8637045,2359.056213,112.7206593,0.529166921
2010-01-18 05:00:00,0.0,1093.695502,78.34586411,582.6654826,3203.729856,115.5040134,2229.309043,104.2807569,2073.728876,105.6790602,2106.984163,102.0046293,2539.099414,113.6500322,2630.0,117.0,2904.763999,116.6296434,3015.2521,120.9060668,,,3134.937459,120.0902974,3325.230103,122.0147064,3338.326711,122.1756393,3288.547607,122.8652495,2359.07038,112.7220993,-0.34722201
2010-01-18 06:00:00,0.0,1096.391108,79.44046815,596.4000122,3203.381535,115.4891412,2229.274005,104.2871469,2073.729228,105.6758202,2107.04231,102.0095046,2539.17994,113.6466272,2630.0,117.0,2904.716825,116.6242133,3015.275102,120.9032616,,,3135.017924,120.0864274,3325.453243,122.007161,3338.596322,122.1494049,3288.597972,122.8637194,2359.09104,112.7249793,-0.915972519
2010-01-18 07:00:00,0.0,1100.367546,79.53275312,616.8872472,3212.854578,115.6882644,2229.300096,104.2882119,2073.721316,105.6790602,2107.09576,102.0078695,2539.203048,113.6473321,2630.0,117.0,2904.729942,116.6352385,3015.262002,120.9138369,,,3135.044999,120.0883624,3325.654165,122.0050308,3338.806755,122.1748444,3288.655988,122.8683844,2359.071523,112.714179,-0.438541794
2010-01-18 08:00:00,0.0,1112.688467,82.0079724,656.6106664,3225.590798,115.9385091,2229.344788,104.2871469,2073.724839,105.6941803,2107.053886,102.0135399,2539.187972,113.6452922,2630.0,117.0,2904.736825,116.6310684,3015.252828,120.9110168,,,3135.006142,120.0806224,3325.771122,122.0044008,3338.969918,122.1676896,3288.72298,122.8768745,2359.01252,112.7307396,-0.351041412
2010-01-18 09:00:00,0.0,1118.203785,81.57913965,690.3307861,3250.717712,116.4621036,2229.344912,104.2967319,2073.728542,105.6823002,2107.041475,102.0265158,2539.17356,113.6452922,2630.0,117.0,2904.767729,116.6213632,3015.276284,120.9067867,,,3135.022182,120.0870724,3325.854543,121.9911406,3339.107595,122.2050537,3288.797359,122.8761094,2358.985152,112.7285795,-0.432986196
2010-01-18 10:00:00,0.0,1119.355558,81.44400826,683.1569504,3270.69848,116.8916093,2229.254852,104.2860819,2073.729169,105.6887803,2107.047148,102.0362213,2539.202163,113.6412421,2630.0,117.0,2904.734416,116.6317584,3015.266793,120.9088868,,,3135.020113,120.0909424,3325.87263,121.9799205,3339.195223,122.2082336,3288.795778,122.8698694,2358.949182,112.7393799,0.237847392
2010-01-18 11:00:00,0.0,1130.6789,83.27323291,682.8596624,3282.641223,117.1479757,2229.24931,104.2860819,2073.719039,105.7017403,2107.025712,102.0297409,2539.203727,113.6392021,2630.0,117.0,2904.729921,116.6283384,3015.27392,120.9110168,,,3135.018685,120.0922324,3325.925651,121.9627604,3339.268398,122.1955139,3288.798181,122.8699294,2358.968573,112.74298,0.021180344
2010-01-18 12:00:00,0.0,1093.725382,81.13272839,675.400942,3299.329692,117.5109427,2229.26817,104.2882119,2073.705874,105.6952603,2107.005188,102.01516,2539.226088,113.6385271,2630.008333,117.0,2904.76083,116.6186632,3015.290666,120.9067867,,,3135.039185,120.0851374,3325.942938,121.9660754,3339.320587,122.1947189,3288.80991,122.8730043,2358.94212,112.7494602,-19.22743064
2010-01-18 13:00:00,0.041666667,1023.745141,66.85269953,578.6233579,3314.201031,117.8726372,2229.270498,104.2796919,2073.694454,105.6963403,2107.006592,102.0086796,2539.203756,113.6439421,2630.0,117.0,2904.721851,116.6221282,3015.271124,120.9053767,,,3135.01241,120.0909424,3325.212901,121.9919058,3339.137762,122.1994888,3288.848851,122.8705595,2358.90424,112.7509003,-9.539583055
2010-01-18 14:00:00,0.0,1001.783537,70.34378862,578.3549795,3309.960404,117.7795126,2229.253373,104.2914069,2073.692739,105.7006603,2107.032491,102.0248806,2539.245174,113.6425921,2630.008333,117.0,2904.698747,116.6248883,3015.297963,120.9046717,,,3135.005642,120.0915874,3323.520697,121.9994662,3338.074422,122.1758944,3288.852887,122.8697794,2358.859064,112.7566605,13.38263888
2010-01-18 15:00:00,0.0,1045.532995,84.81644503,679.1189453,3291.867904,117.3604156,2229.237864,104.2924719,2073.711326,105.6909403,2107.001371,102.0127448,2539.296735,113.6513971,2630.0,117.0,2904.74353,116.6276333,3015.267879,120.9089018,,,3134.995235,120.0980374,3322.230391,122.0003213,3336.710844,122.1738698,3288.788033,122.8706944,2358.846613,112.7437,-0.414930741
2010-01-18 16:00:00,0.0,1062.72401,83.72843177,675.5289378,3288.26001,117.2858963,2229.266636,104.2988619,2073.702917,105.6995803,2107.008268,102.0224504,2539.252242,113.645997,2630.025,117.0,2904.747666,116.6213782,3015.217873,120.913117,,,3134.969523,120.0948124,3321.027468,122.0195218,3335.512187,122.1671051,3288.7808,122.8660294,2358.849162,112.7415399,0.254861403
2010-01-18 17:00:00,0.0,1042.956549,78.49124934,601.587885,3288.26001,117.2858963,2229.226182,104.2946019,2073.70577,105.6963403,2106.995142,102.0192102,2539.257304,113.6432671,2630.008333,117.0,2904.704506,116.6241983,3015.231997,120.9251172,,,3134.939048,120.1064224,3319.850507,122.0165369,3334.308254,122.1672101,3288.706376,122.8714595,2358.829114,112.74226,-0.007291746
2010-01-18 18:00:00,0.0,1025.353576,76.37528305,539.38507,3288.26001,117.2858963,2229.223944,104.2977969,2073.696633,105.6995803,2107.022115,102.0208453,2539.25156,113.6439571,2630.041667,117.0,2904.730074,116.6207332,3015.259505,120.9110168,,,3134.955609,120.0973924,3318.760687,122.0321522,3333.130762,122.1691455,3288.684599,122.8668393,2358.815059,112.7473001,0.160416985
2010-01-18 19:00:00,0.0,1027.731442,78.30521437,609.3170471,3288.26001,117.2858963,2229.20979,104.2935369,2073.722534,105.6920203,2107.062402,102.0192102,2539.211237,113.6405671,2630.0,117.0,2904.726066,116.6159181,3015.238989,120.916657,,,3134.94962,120.1038424,3317.825997,122.015472,3332.113749,122.1824053,3288.682615,122.8683844,2358.839073,112.74226,-0.277777831
2010-01-18 20:00:00,0.0,1033.455033,79.99491158,600.766243,3288.26001,117.2858963,2229.245325,104.2956669,2073.704706,105.6941803,2107.048991,102.0167801,2539.23634,113.6425921,2630.0,117.0,2904.713717,116.6338585,3015.244012,120.9258223,,,3134.978365,120.1038424,3316.968353,122.0288075,3331.172705,122.1800354,3288.598773,122.8644695,2358.843427,112.7501802,-0.162153308
2010-01-18 21:00:00,0.0,1031.920996,79.02628339,592.1328654,3288.26001,117.2858963,2229.132249,104.3137719,2073.710555,105.6985153,2107.035779,102.0167801,2539.247288,113.6432671,2630.016667,117.0,2904.686296,116.6221282,3015.207928,120.916657,,,3134.911064,120.1077124,3316.087846,122.0323026,3330.235339,122.1716507,3288.558864,122.8668244,2358.862901,112.7458601,0.028472487
2010-01-18 22:00:00,0.0,1028.516211,77.94712642,565.595409,3277.858267,117.1507309,2229.120284,104.2939242,2073.702377,105.7036222,2107.004936,102.0132453,2539.196021,113.6438658,2630.0,117.0,2904.662547,116.6361167,3015.169007,120.9179389,,,3134.921671,120.109237,3315.224796,122.0268262,3329.382138,122.175439,3288.515467,122.8705485,2358.839779,112.7302159,1.449147997
2010-01-18 23:00:00,0.0,1084.571411,82.85245565,571.207988,3265.054665,116.889016,2229.085976,104.3052519,2073.646724,105.6963403,2106.98127,102.0208604,2539.20753,113.6371771,2630.0,117.0,2904.643984,116.6324785,3015.144916,120.9194771,,,3134.92923,120.1148074,3314.565684,122.048818,3328.608022,122.1547164,3288.45363,122.8691494,2358.82195,112.7530602,11.76404636
2010-01-19 00:00:00,0.0,1109.064655,82.66642043,656.0058009,3277.228882,117.1153486,2229.096578,104.2914069,2073.635262,105.6974203,2106.968884,102.0038493,2539.192525,113.6500471,2630.008333,117.0,2904.608925,116.6310984,3015.170091,120.9244122,,,3134.924658,120.1109374,3314.458187,122.0440928,3328.076465,122.180216,3288.345968,122.8752996,2358.772186,112.7595404,1.428125509
